,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,constructorStanding22,constructorStanding23,constructorStanding24,driverId21,driverId22,driverId23,driverId24,driverStanding21,driverStanding22,driverStanding23,driverStanding24,inPit21,inPit22,inPit23,inPit24,laptime21,laptime22,laptime23,laptime24,position21,position22,position23,position24,status21,status22,status23,status24
0,10.0,4.0,1.0,2.0,1.0,0.0,0.0,100.62100000000001,20.0,3.0,1.0,2.0,0.0,0.0,101.02600000000001,30.0,12.0,5.0,4.0,0.0,0.0,102.459,807.0,16.0,8.0,5.0,0.0,0.0,103.501,813.0,10.0,7.0,6.0,0.0,0.0,103.95,18.0,8.0,4.0,7.0,0.0,0.0,104.113,1.0,4.0,4.0,8.0,0.0,0.0,104.186,17.0,2.0,1.0,3.0,0.0,0.0,101.49600000000001,814.0,11.0,8.0,9.0,0.0,0.0,104.88900000000001,8.0,5.0,3.0,10.0,0.0,0.0,105.811,817.0,18.0,9.0,11.0,0.0,0.0,99.789,155.0,14.0,6.0,13.0,0.0,0.0,99.985,13.0,13.0,2.0,14.0,0.0,0.0,100.212,811.0,15.0,7.0,16.0,0.0,0.0,100.75200000000001,818.0,17.0,9.0,18.0,0.0,0.0,76.741,5.0,19.0,10.0,19.0,0.0,0.0,77.62,815.0,9.0,6.0,12.0,0.0,0.0,99.93299999999999,808.0,20.0,10.0,20.0,0.0,0.0,78.531,154.0,7.0,3.0,15.0,0.0,0.0,100.574,819.0,22.0,11.0,21.0,0.0,0.0,79.22,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,101.551,79.291,79.912,80.23,17.0,22.0,23.0,24.0,0.0,0.0,0.0,0.0
1,10.0,4.0,1.0,2.0,1.0,0.0,0.0,86.842,20.0,3.0,1.0,2.0,0.0,0.0,88.162,30.0,12.0,5.0,3.0,0.0,0.0,89.271,807.0,16.0,8.0,4.0,0.0,0.0,89.793,813.0,10.0,7.0,6.0,0.0,0.0,90.58500000000001,18.0,8.0,4.0,5.0,0.0,0.0,90.1,1.0,4.0,4.0,8.0,0.0,0.0,91.66499999999999,17.0,2.0,1.0,7.0,0.0,0.0,91.28399999999999,814.0,11.0,8.0,10.0,0.0,0.0,92.922,8.0,5.0,3.0,9.0,0.0,0.0,92.446,817.0,18.0,9.0,11.0,0.0,0.0,93.386,155.0,14.0,6.0,12.0,0.0,0.0,93.64099999999999,13.0,13.0,2.0,22.0,1.0,0.0,106.843,811.0,15.0,7.0,23.0,1.0,0.0,121.666,818.0,17.0,9.0,13.0,0.0,0.0,94.664,5.0,19.0,10.0,17.0,0.0,0.0,96.79599999999999,815.0,9.0,6.0,14.0,0.0,0.0,95.047,808.0,20.0,10.0,15.0,0.0,0.0,95.914,154.0,7.0,3.0,24.0,1.0,0.0,124.294,819.0,22.0,11.0,18.0,0.0,0.0,97.64699999999999,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,96.521,98.018,98.86699999999999,101.125,16.0,19.0,20.0,21.0,0.0,0.0,0.0,0.0
2,10.0,4.0,1.0,2.0,1.0,0.0,0.0,83.25,20.0,3.0,1.0,2.0,0.0,0.0,82.918,30.0,12.0,5.0,3.0,0.0,0.0,83.669,807.0,16.0,8.0,4.0,0.0,0.0,84.17699999999999,813.0,10.0,7.0,6.0,0.0,0.0,84.423,18.0,8.0,4.0,5.0,0.0,0.0,84.197,1.0,4.0,4.0,8.0,0.0,0.0,84.78399999999999,17.0,2.0,1.0,7.0,0.0,0.0,84.253,814.0,11.0,8.0,10.0,0.0,0.0,84.497,8.0,5.0,3.0,9.0,0.0,0.0,84.227,817.0,18.0,9.0,11.0,0.0,0.0,84.721,155.0,14.0,6.0,12.0,0.0,0.0,84.813,13.0,13.0,2.0,22.0,0.0,0.0,101.703,811.0,15.0,7.0,24.0,0.0,0.0,126.708,818.0,17.0,9.0,13.0,0.0,0.0,84.792,5.0,19.0,10.0,17.0,0.0,0.0,85.248,815.0,9.0,6.0,14.0,0.0,0.0,84.738,808.0,20.0,10.0,16.0,0.0,0.0,85.664,154.0,7.0,3.0,23.0,0.0,0.0,112.551,819.0,22.0,11.0,18.0,0.0,0.0,86.237,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,84.257,86.352,86.634,86.594,15.0,19.0,20.0,21.0,0.0,0.0,0.0,0.0
3,10.0,4.0,1.0,2.0,1.0,0.0,0.0,83.187,20.0,3.0,1.0,2.0,0.0,0.0,82.828,30.0,12.0,5.0,3.0,0.0,0.0,83.414,807.0,16.0,8.0,4.0,0.0,0.0,83.595,813.0,10.0,7.0,6.0,0.0,0.0,83.721,18.0,8.0,4.0,5.0,0.0,0.0,83.554,1.0,4.0,4.0,22.0,1.0,0.0,124.133,17.0,2.0,1.0,7.0,0.0,0.0,83.977,814.0,11.0,8.0,8.0,0.0,0.0,84.209,8.0,5.0,3.0,9.0,0.0,0.0,85.402,817.0,18.0,9.0,10.0,0.0,0.0,84.83500000000001,155.0,14.0,6.0,11.0,0.0,0.0,84.775,13.0,13.0,2.0,21.0,0.0,0.0,83.314,811.0,15.0,7.0,24.0,0.0,0.0,82.977,818.0,17.0,9.0,13.0,0.0,0.0,85.437,5.0,19.0,10.0,16.0,0.0,0.0,86.032,815.0,9.0,6.0,12.0,0.0,0.0,84.167,808.0,20.0,10.0,15.0,0.0,0.0,86.148,154.0,7.0,3.0,23.0,0.0,0.0,84.044,819.0,22.0,11.0,17.0,0.0,0.0,85.928,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,84.746,87.781,87.469,86.452,14.0,18.0,19.0,20.0,0.0,0.0,0.0,0.0
4,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.6,20.0,3.0,1.0,2.0,0.0,0.0,82.697,30.0,12.0,5.0,3.0,0.0,0.0,83.229,807.0,16.0,8.0,4.0,0.0,0.0,83.393,813.0,10.0,7.0,6.0,0.0,0.0,83.399,18.0,8.0,4.0,5.0,0.0,0.0,83.608,1.0,4.0,4.0,22.0,0.0,0.0,100.11099999999999,17.0,2.0,1.0,7.0,0.0,0.0,83.449,814.0,11.0,8.0,8.0,0.0,0.0,83.67699999999999,8.0,5.0,3.0,9.0,0.0,0.0,83.596,817.0,18.0,9.0,10.0,0.0,0.0,83.93,155.0,14.0,6.0,11.0,0.0,0.0,83.918,13.0,13.0,2.0,21.0,0.0,0.0,82.767,811.0,15.0,7.0,24.0,0.0,0.0,83.029,818.0,17.0,9.0,13.0,0.0,0.0,84.163,5.0,19.0,10.0,16.0,0.0,0.0,85.392,815.0,9.0,6.0,12.0,0.0,0.0,83.702,808.0,20.0,10.0,15.0,0.0,0.0,84.313,154.0,7.0,3.0,23.0,0.0,0.0,84.33,819.0,22.0,11.0,17.0,0.0,0.0,85.815,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,84.22,85.764,86.606,86.55199999999999,14.0,18.0,19.0,20.0,0.0,0.0,0.0,0.0
5,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.697,20.0,3.0,1.0,2.0,0.0,0.0,82.771,30.0,12.0,5.0,3.0,0.0,0.0,83.324,807.0,16.0,8.0,4.0,0.0,0.0,83.184,813.0,10.0,7.0,6.0,0.0,0.0,83.225,18.0,8.0,4.0,5.0,0.0,0.0,83.17099999999999,1.0,4.0,4.0,22.0,0.0,0.0,83.324,17.0,2.0,1.0,7.0,0.0,0.0,83.146,814.0,11.0,8.0,9.0,0.0,0.0,84.614,8.0,5.0,3.0,8.0,0.0,0.0,83.072,817.0,18.0,9.0,12.0,0.0,0.0,85.85900000000001,155.0,14.0,6.0,10.0,0.0,0.0,83.901,13.0,13.0,2.0,21.0,0.0,0.0,82.596,811.0,15.0,7.0,24.0,0.0,0.0,82.889,818.0,17.0,9.0,14.0,0.0,0.0,85.35900000000001,5.0,19.0,10.0,16.0,0.0,0.0,84.35,815.0,9.0,6.0,11.0,0.0,0.0,84.156,808.0,20.0,10.0,15.0,0.0,0.0,84.172,154.0,7.0,3.0,23.0,0.0,0.0,83.725,819.0,22.0,11.0,17.0,0.0,0.0,85.47,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,83.707,85.257,85.804,85.949,13.0,18.0,19.0,20.0,0.0,0.0,0.0,0.0
6,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.645,20.0,3.0,1.0,2.0,0.0,0.0,82.726,30.0,12.0,5.0,3.0,0.0,0.0,82.996,807.0,16.0,8.0,4.0,0.0,0.0,83.041,813.0,10.0,7.0,6.0,0.0,0.0,83.321,18.0,8.0,4.0,5.0,0.0,0.0,83.193,1.0,4.0,4.0,22.0,0.0,0.0,82.785,17.0,2.0,1.0,7.0,0.0,0.0,83.265,814.0,11.0,8.0,9.0,0.0,0.0,83.627,8.0,5.0,3.0,8.0,0.0,0.0,83.408,817.0,18.0,9.0,13.0,0.0,0.0,85.694,155.0,14.0,6.0,10.0,0.0,0.0,83.443,13.0,13.0,2.0,21.0,0.0,0.0,82.439,811.0,15.0,7.0,24.0,0.0,0.0,82.864,818.0,17.0,9.0,15.0,1.0,0.0,87.274,5.0,19.0,10.0,16.0,0.0,0.0,83.932,815.0,9.0,6.0,11.0,0.0,0.0,83.309,808.0,20.0,10.0,14.0,0.0,0.0,84.39,154.0,7.0,3.0,23.0,0.0,0.0,83.08500000000001,819.0,22.0,11.0,17.0,0.0,0.0,85.321,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,84.286,85.404,85.756,85.792,12.0,18.0,19.0,20.0,0.0,0.0,0.0,0.0
7,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.812,20.0,3.0,1.0,2.0,0.0,0.0,82.863,30.0,12.0,5.0,3.0,0.0,0.0,83.05,807.0,16.0,8.0,4.0,0.0,0.0,83.217,813.0,10.0,7.0,6.0,0.0,0.0,82.963,18.0,8.0,4.0,5.0,0.0,0.0,83.066,1.0,4.0,4.0,22.0,0.0,0.0,82.595,17.0,2.0,1.0,7.0,0.0,0.0,83.247,814.0,11.0,8.0,9.0,0.0,0.0,83.439,8.0,5.0,3.0,8.0,0.0,0.0,82.596,817.0,18.0,9.0,13.0,0.0,0.0,83.612,155.0,14.0,6.0,11.0,0.0,0.0,84.174,13.0,13.0,2.0,21.0,0.0,0.0,82.596,811.0,15.0,7.0,24.0,0.0,0.0,82.824,818.0,17.0,9.0,20.0,0.0,0.0,98.03399999999999,5.0,19.0,10.0,15.0,0.0,0.0,84.03,815.0,9.0,6.0,10.0,0.0,0.0,82.618,808.0,20.0,10.0,14.0,0.0,0.0,83.979,154.0,7.0,3.0,23.0,0.0,0.0,83.325,819.0,22.0,11.0,16.0,0.0,0.0,85.172,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,83.556,85.315,85.583,86.44200000000001,12.0,17.0,18.0,19.0,0.0,0.0,0.0,0.0
8,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.631,20.0,3.0,1.0,2.0,0.0,0.0,82.769,30.0,12.0,5.0,3.0,0.0,0.0,83.246,807.0,16.0,8.0,5.0,0.0,0.0,84.307,813.0,10.0,7.0,6.0,0.0,0.0,83.468,18.0,8.0,4.0,4.0,0.0,0.0,82.606,1.0,4.0,4.0,22.0,0.0,0.0,82.306,17.0,2.0,1.0,7.0,0.0,0.0,83.31,814.0,11.0,8.0,9.0,0.0,0.0,83.439,8.0,5.0,3.0,8.0,0.0,0.0,82.72,817.0,18.0,9.0,13.0,0.0,0.0,83.76,155.0,14.0,6.0,11.0,0.0,0.0,83.19200000000001,13.0,13.0,2.0,21.0,0.0,0.0,82.943,811.0,15.0,7.0,24.0,0.0,0.0,82.602,818.0,17.0,9.0,19.0,0.0,0.0,82.994,5.0,19.0,10.0,15.0,0.0,0.0,84.09700000000001,815.0,9.0,6.0,10.0,0.0,0.0,83.151,808.0,20.0,10.0,14.0,0.0,0.0,83.821,154.0,7.0,3.0,23.0,0.0,0.0,83.46600000000001,819.0,22.0,11.0,16.0,0.0,0.0,85.262,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,83.344,85.30799999999999,85.68,86.23,12.0,17.0,18.0,20.0,0.0,0.0,0.0,0.0
9,10.0,4.0,1.0,2.0,1.0,0.0,0.0,82.54599999999999,20.0,3.0,1.0,2.0,0.0,0.0,82.613,30.0,12.0,5.0,3.0,0.0,0.0,82.916,807.0,16.0,8.0,5.0,0.0,0.0,83.128,813.0,10.0,7.0,6.0,0.0,0.0,83.33,18.0,8.0,4.0,4.0,0.0,0.0,82.604,1.0,4.0,4.0,22.0,0.0,0.0,82.511,17.0,2.0,1.0,7.0,0.0,0.0,83.297,814.0,11.0,8.0,10.0,0.0,0.0,84.332,8.0,5.0,3.0,8.0,0.0,0.0,82.712,817.0,18.0,9.0,13.0,0.0,0.0,83.431,155.0,14.0,6.0,11.0,0.0,0.0,83.291,13.0,13.0,2.0,20.0,0.0,0.0,83.55799999999999,811.0,15.0,7.0,24.0,0.0,0.0,82.377,818.0,17.0,9.0,18.0,0.0,0.0,83.185,5.0,19.0,10.0,15.0,0.0,0.0,83.588,815.0,9.0,6.0,9.0,0.0,0.0,82.447,808.0,20.0,10.0,14.0,0.0,0.0,83.993,154.0,7.0,3.0,23.0,0.0,0.0,82.861,819.0,22.0,11.0,16.0,0.0,0.0,85.002,5.0,11.0,12.0,12.0,3.0,10.0,37.0,39.0,6.0,21.0,24.0,23.0,0.0,0.0,0.0,0.0,83.315,85.63,86.036,86.519,12.0,17.0,19.0,21.0,0.0,0.0,0.0,0.0
