,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,constructorStanding22,constructorStanding23,constructorStanding24,driverId21,driverId22,driverId23,driverId24,driverStanding21,driverStanding22,driverStanding23,driverStanding24,inPit21,inPit22,inPit23,inPit24,laptime21,laptime22,laptime23,laptime24,position21,position22,position23,position24,status21,status22,status23,status24
0,17.0,3.0,15.0,9.0,1.0,0.0,0.0,95.12100000000001,30.0,14.0,9.0,3.0,0.0,0.0,95.691,155.0,9.0,4.0,4.0,0.0,0.0,95.78399999999999,8.0,7.0,5.0,5.0,0.0,0.0,95.898,18.0,3.0,1.0,6.0,0.0,0.0,96.191,17.0,4.0,2.0,7.0,0.0,0.0,96.28999999999999,1.0,2.0,1.0,2.0,0.0,0.0,95.626,815.0,5.0,4.0,8.0,0.0,0.0,96.524,4.0,1.0,3.0,9.0,0.0,0.0,96.622,154.0,24.0,5.0,10.0,0.0,0.0,95.90299999999999,20.0,6.0,2.0,11.0,0.0,0.0,96.031,13.0,19.0,3.0,12.0,0.0,0.0,96.255,813.0,16.0,7.0,13.0,0.0,0.0,96.283,811.0,8.0,7.0,14.0,0.0,0.0,96.289,814.0,10.0,6.0,15.0,0.0,0.0,96.31700000000001,807.0,13.0,6.0,16.0,0.0,0.0,96.745,817.0,12.0,8.0,17.0,0.0,0.0,96.956,5.0,21.0,11.0,19.0,0.0,0.0,98.463,808.0,20.0,11.0,20.0,0.0,0.0,98.67699999999999,10.0,17.0,10.0,21.0,0.0,0.0,99.282,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,99.717,100.411,101.0,97.714,22.0,23.0,24.0,18.0,0.0,0.0,0.0,0.0
1,17.0,3.0,15.0,9.0,1.0,0.0,0.0,105.632,30.0,14.0,9.0,2.0,0.0,0.0,106.35900000000001,155.0,9.0,4.0,7.0,0.0,0.0,110.27600000000001,8.0,7.0,5.0,4.0,0.0,0.0,108.6,18.0,3.0,1.0,3.0,0.0,0.0,107.732,17.0,4.0,2.0,9.0,0.0,0.0,111.27000000000001,1.0,2.0,1.0,5.0,0.0,0.0,109.22800000000001,815.0,5.0,4.0,6.0,0.0,0.0,109.726,4.0,1.0,3.0,8.0,0.0,0.0,110.905,154.0,24.0,5.0,11.0,0.0,0.0,112.513,20.0,6.0,2.0,14.0,0.0,0.0,114.438,13.0,19.0,3.0,10.0,0.0,0.0,111.89699999999999,813.0,16.0,7.0,15.0,0.0,0.0,114.494,811.0,8.0,7.0,12.0,0.0,0.0,113.30199999999999,814.0,10.0,6.0,13.0,0.0,0.0,113.925,807.0,13.0,6.0,17.0,0.0,0.0,115.795,817.0,12.0,8.0,19.0,0.0,0.0,116.795,5.0,21.0,11.0,16.0,0.0,0.0,114.941,808.0,20.0,11.0,20.0,0.0,0.0,117.261,10.0,17.0,10.0,18.0,0.0,0.0,116.348,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,117.684,118.09100000000001,119.05,119.116,21.0,22.0,23.0,24.0,0.0,0.0,0.0,0.0
2,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.934,30.0,14.0,9.0,2.0,0.0,0.0,104.32,155.0,9.0,4.0,7.0,0.0,0.0,105.188,8.0,7.0,5.0,4.0,0.0,0.0,104.458,18.0,3.0,1.0,3.0,0.0,0.0,104.619,17.0,4.0,2.0,9.0,0.0,0.0,105.459,1.0,2.0,1.0,5.0,0.0,0.0,104.594,815.0,5.0,4.0,6.0,0.0,0.0,104.574,4.0,1.0,3.0,8.0,0.0,0.0,105.36,154.0,24.0,5.0,11.0,0.0,0.0,105.425,20.0,6.0,2.0,14.0,0.0,0.0,105.568,13.0,19.0,3.0,10.0,0.0,0.0,105.61,813.0,16.0,7.0,15.0,0.0,0.0,106.352,811.0,8.0,7.0,12.0,0.0,0.0,105.46000000000001,814.0,10.0,6.0,13.0,0.0,0.0,105.79599999999999,807.0,13.0,6.0,17.0,0.0,0.0,107.27000000000001,817.0,12.0,8.0,18.0,0.0,0.0,107.182,5.0,21.0,11.0,16.0,0.0,0.0,106.993,808.0,20.0,11.0,20.0,0.0,0.0,107.65100000000001,10.0,17.0,10.0,19.0,0.0,0.0,108.256,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,108.694,109.437,109.47,107.744,21.0,23.0,24.0,22.0,0.0,0.0,0.0,0.0
3,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.61,30.0,14.0,9.0,2.0,0.0,0.0,104.148,155.0,9.0,4.0,7.0,0.0,0.0,104.182,8.0,7.0,5.0,4.0,0.0,0.0,104.161,18.0,3.0,1.0,3.0,0.0,0.0,104.128,17.0,4.0,2.0,9.0,0.0,0.0,104.439,1.0,2.0,1.0,5.0,0.0,0.0,104.169,815.0,5.0,4.0,6.0,0.0,0.0,104.118,4.0,1.0,3.0,8.0,0.0,0.0,104.28399999999999,154.0,24.0,5.0,11.0,0.0,0.0,105.09,20.0,6.0,2.0,14.0,0.0,0.0,105.13,13.0,19.0,3.0,10.0,0.0,0.0,104.828,813.0,16.0,7.0,15.0,0.0,0.0,104.955,811.0,8.0,7.0,12.0,0.0,0.0,105.274,814.0,10.0,6.0,13.0,0.0,0.0,104.99799999999999,807.0,13.0,6.0,17.0,0.0,0.0,105.607,817.0,12.0,8.0,18.0,0.0,0.0,105.307,5.0,21.0,11.0,16.0,0.0,0.0,105.674,808.0,20.0,11.0,19.0,0.0,0.0,106.51400000000001,10.0,17.0,10.0,20.0,0.0,0.0,107.206,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,107.946,108.061,109.086,105.55,22.0,23.0,24.0,21.0,0.0,0.0,0.0,0.0
4,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.72999999999999,30.0,14.0,9.0,2.0,0.0,0.0,104.112,155.0,9.0,4.0,7.0,0.0,0.0,104.08,8.0,7.0,5.0,4.0,0.0,0.0,104.00800000000001,18.0,3.0,1.0,3.0,0.0,0.0,103.922,17.0,4.0,2.0,9.0,0.0,0.0,104.179,1.0,2.0,1.0,5.0,0.0,0.0,103.982,815.0,5.0,4.0,6.0,0.0,0.0,104.336,4.0,1.0,3.0,8.0,0.0,0.0,104.205,154.0,24.0,5.0,11.0,0.0,0.0,104.366,20.0,6.0,2.0,14.0,0.0,0.0,104.786,13.0,19.0,3.0,10.0,0.0,0.0,104.519,813.0,16.0,7.0,15.0,0.0,0.0,104.64,811.0,8.0,7.0,12.0,0.0,0.0,104.701,814.0,10.0,6.0,13.0,0.0,0.0,104.636,807.0,13.0,6.0,17.0,0.0,0.0,105.47200000000001,817.0,12.0,8.0,18.0,0.0,0.0,105.402,5.0,21.0,11.0,16.0,0.0,0.0,105.89699999999999,808.0,20.0,11.0,19.0,0.0,0.0,105.805,10.0,17.0,10.0,21.0,0.0,0.0,107.7,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,107.26599999999999,107.404,107.46600000000001,105.586,22.0,23.0,24.0,20.0,0.0,0.0,0.0,0.0
5,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.544,30.0,14.0,9.0,2.0,0.0,0.0,104.187,155.0,9.0,4.0,7.0,0.0,0.0,103.85499999999999,8.0,7.0,5.0,4.0,0.0,0.0,103.769,18.0,3.0,1.0,3.0,0.0,0.0,103.965,17.0,4.0,2.0,9.0,0.0,0.0,104.345,1.0,2.0,1.0,5.0,0.0,0.0,104.148,815.0,5.0,4.0,6.0,0.0,0.0,104.031,4.0,1.0,3.0,8.0,0.0,0.0,104.456,154.0,24.0,5.0,11.0,0.0,0.0,104.561,20.0,6.0,2.0,14.0,0.0,0.0,104.89699999999999,13.0,19.0,3.0,10.0,0.0,0.0,104.509,813.0,16.0,7.0,15.0,0.0,0.0,104.913,811.0,8.0,7.0,12.0,0.0,0.0,105.23400000000001,814.0,10.0,6.0,13.0,0.0,0.0,105.231,807.0,13.0,6.0,17.0,0.0,0.0,105.37899999999999,817.0,12.0,8.0,18.0,0.0,0.0,105.31,5.0,21.0,11.0,16.0,0.0,0.0,105.408,808.0,20.0,11.0,19.0,0.0,0.0,105.35,10.0,17.0,10.0,21.0,0.0,0.0,106.654,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,106.94800000000001,107.019,107.914,105.041,22.0,23.0,24.0,20.0,0.0,0.0,0.0,0.0
6,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.94,30.0,14.0,9.0,2.0,0.0,0.0,104.173,155.0,9.0,4.0,7.0,0.0,0.0,104.049,8.0,7.0,5.0,4.0,0.0,0.0,103.99600000000001,18.0,3.0,1.0,3.0,0.0,0.0,104.12,17.0,4.0,2.0,11.0,1.0,0.0,108.465,1.0,2.0,1.0,5.0,0.0,0.0,103.989,815.0,5.0,4.0,6.0,0.0,0.0,103.93299999999999,4.0,1.0,3.0,8.0,0.0,0.0,104.154,154.0,24.0,5.0,10.0,0.0,0.0,104.557,20.0,6.0,2.0,14.0,0.0,0.0,104.657,13.0,19.0,3.0,9.0,0.0,0.0,104.594,813.0,16.0,7.0,15.0,0.0,0.0,104.759,811.0,8.0,7.0,12.0,0.0,0.0,104.326,814.0,10.0,6.0,13.0,0.0,0.0,104.439,807.0,13.0,6.0,17.0,0.0,0.0,105.277,817.0,12.0,8.0,18.0,0.0,0.0,105.226,5.0,21.0,11.0,16.0,0.0,0.0,105.275,808.0,20.0,11.0,19.0,0.0,0.0,105.35300000000001,10.0,17.0,10.0,21.0,0.0,0.0,106.59100000000001,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,106.307,106.86099999999999,107.622,105.345,22.0,23.0,24.0,20.0,0.0,0.0,0.0,0.0
7,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.705,30.0,14.0,9.0,2.0,0.0,0.0,104.34100000000001,155.0,9.0,4.0,7.0,0.0,0.0,104.218,8.0,7.0,5.0,4.0,0.0,0.0,104.18299999999999,18.0,3.0,1.0,3.0,0.0,0.0,104.056,17.0,4.0,2.0,20.0,0.0,0.0,119.956,1.0,2.0,1.0,5.0,0.0,0.0,103.72800000000001,815.0,5.0,4.0,6.0,0.0,0.0,103.911,4.0,1.0,3.0,8.0,0.0,0.0,104.36500000000001,154.0,24.0,5.0,10.0,0.0,0.0,104.346,20.0,6.0,2.0,13.0,0.0,0.0,104.437,13.0,19.0,3.0,9.0,0.0,0.0,104.39699999999999,813.0,16.0,7.0,14.0,0.0,0.0,104.59100000000001,811.0,8.0,7.0,11.0,0.0,0.0,104.40299999999999,814.0,10.0,6.0,12.0,0.0,0.0,104.438,807.0,13.0,6.0,16.0,0.0,0.0,105.789,817.0,12.0,8.0,17.0,0.0,0.0,105.614,5.0,21.0,11.0,15.0,0.0,0.0,105.793,808.0,20.0,11.0,18.0,0.0,0.0,105.699,10.0,17.0,10.0,21.0,0.0,0.0,106.884,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,106.854,106.979,107.875,105.81,22.0,23.0,24.0,19.0,0.0,0.0,0.0,0.0
8,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.65,30.0,14.0,9.0,2.0,0.0,0.0,104.288,155.0,9.0,4.0,7.0,0.0,0.0,104.461,8.0,7.0,5.0,4.0,0.0,0.0,104.206,18.0,3.0,1.0,3.0,0.0,0.0,104.38900000000001,17.0,4.0,2.0,20.0,0.0,0.0,103.00999999999999,1.0,2.0,1.0,5.0,0.0,0.0,104.218,815.0,5.0,4.0,6.0,0.0,0.0,103.976,4.0,1.0,3.0,8.0,0.0,0.0,104.07300000000001,154.0,24.0,5.0,10.0,0.0,0.0,104.467,20.0,6.0,2.0,13.0,0.0,0.0,104.48400000000001,13.0,19.0,3.0,9.0,0.0,0.0,104.51599999999999,813.0,16.0,7.0,14.0,0.0,0.0,105.19800000000001,811.0,8.0,7.0,11.0,0.0,0.0,104.15899999999999,814.0,10.0,6.0,12.0,0.0,0.0,104.352,807.0,13.0,6.0,16.0,0.0,0.0,105.63499999999999,817.0,12.0,8.0,17.0,0.0,0.0,105.951,5.0,21.0,11.0,15.0,0.0,0.0,105.581,808.0,20.0,11.0,19.0,0.0,0.0,106.654,10.0,17.0,10.0,21.0,0.0,0.0,106.291,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,106.407,106.991,107.638,106.005,22.0,23.0,24.0,18.0,0.0,0.0,0.0,0.0
9,17.0,3.0,15.0,9.0,1.0,0.0,0.0,103.57900000000001,30.0,14.0,9.0,2.0,0.0,0.0,104.10900000000001,155.0,9.0,4.0,8.0,1.0,0.0,108.589,8.0,7.0,5.0,4.0,0.0,0.0,104.431,18.0,3.0,1.0,3.0,0.0,0.0,104.346,17.0,4.0,2.0,17.0,0.0,0.0,103.59100000000001,1.0,2.0,1.0,5.0,0.0,0.0,104.3,815.0,5.0,4.0,6.0,0.0,0.0,104.378,4.0,1.0,3.0,7.0,0.0,0.0,104.257,154.0,24.0,5.0,10.0,0.0,0.0,104.63499999999999,20.0,6.0,2.0,14.0,1.0,0.0,108.756,13.0,19.0,3.0,9.0,0.0,0.0,104.50999999999999,813.0,16.0,7.0,13.0,0.0,0.0,103.697,811.0,8.0,7.0,11.0,0.0,0.0,104.39500000000001,814.0,10.0,6.0,12.0,0.0,0.0,104.39099999999999,807.0,13.0,6.0,19.0,1.0,0.0,109.39699999999999,817.0,12.0,8.0,16.0,0.0,0.0,105.138,5.0,21.0,11.0,15.0,0.0,0.0,105.27600000000001,808.0,20.0,11.0,20.0,0.0,0.0,107.896,10.0,17.0,10.0,21.0,0.0,0.0,106.338,10.0,12.0,12.0,8.0,819.0,37.0,39.0,818.0,18.0,23.0,22.0,11.0,0.0,0.0,0.0,0.0,106.816,107.044,107.721,105.269,22.0,23.0,24.0,18.0,0.0,0.0,0.0,0.0
