,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
0,11.0,1.0,20.0,10.0,1.0,0.0,0.0,82.02,3.0,20.0,10.0,2.0,0.0,0.0,82.595,20.0,20.0,10.0,3.0,0.0,0.0,82.739,817.0,20.0,10.0,4.0,0.0,0.0,82.774,8.0,20.0,10.0,5.0,0.0,0.0,83.02,822.0,20.0,10.0,6.0,0.0,0.0,83.22200000000001,826.0,20.0,10.0,7.0,0.0,0.0,83.332,13.0,20.0,10.0,8.0,0.0,0.0,83.537,830.0,20.0,10.0,9.0,0.0,0.0,83.679,154.0,20.0,10.0,10.0,0.0,0.0,84.181,807.0,20.0,10.0,11.0,0.0,0.0,83.826,832.0,20.0,10.0,12.0,0.0,0.0,83.869,815.0,20.0,10.0,13.0,0.0,0.0,84.461,813.0,20.0,10.0,14.0,0.0,0.0,84.60900000000001,4.0,20.0,10.0,15.0,0.0,0.0,84.563,18.0,20.0,10.0,16.0,0.0,0.0,84.739,828.0,20.0,10.0,17.0,0.0,0.0,84.843,831.0,20.0,10.0,18.0,0.0,0.0,84.997,833.0,20.0,10.0,19.0,0.0,0.0,87.416,829.0,20.0,10.0,20.0,0.0,0.0,87.949
1,11.0,1.0,20.0,10.0,10.0,0.0,0.0,101.63499999999999,3.0,20.0,10.0,3.0,0.0,0.0,95.97800000000001,20.0,20.0,10.0,1.0,0.0,0.0,92.868,817.0,20.0,10.0,7.0,0.0,0.0,99.193,8.0,20.0,10.0,2.0,0.0,0.0,94.2,822.0,20.0,10.0,4.0,0.0,0.0,97.282,826.0,20.0,10.0,5.0,0.0,0.0,98.483,13.0,20.0,10.0,9.0,0.0,0.0,100.775,830.0,20.0,10.0,13.0,0.0,0.0,103.086,154.0,20.0,10.0,16.0,0.0,0.0,105.374,807.0,20.0,10.0,6.0,0.0,0.0,98.769,832.0,20.0,10.0,11.0,0.0,0.0,102.132,815.0,20.0,10.0,8.0,0.0,0.0,99.783,813.0,20.0,10.0,15.0,0.0,0.0,103.745,4.0,20.0,10.0,12.0,0.0,0.0,102.69200000000001,18.0,20.0,10.0,14.0,0.0,0.0,103.467,828.0,20.0,10.0,18.0,0.0,0.0,105.581,831.0,20.0,10.0,19.0,0.0,0.0,105.925,833.0,20.0,10.0,17.0,0.0,0.0,105.44200000000001,829.0,20.0,10.0,20.0,0.0,0.0,107.035
2,11.0,1.0,20.0,10.0,10.0,0.0,0.0,91.345,3.0,20.0,10.0,3.0,0.0,0.0,89.499,20.0,20.0,10.0,1.0,0.0,0.0,88.82,817.0,20.0,10.0,7.0,0.0,0.0,91.382,8.0,20.0,10.0,2.0,0.0,0.0,89.087,822.0,20.0,10.0,4.0,0.0,0.0,90.564,826.0,20.0,10.0,6.0,0.0,0.0,91.656,13.0,20.0,10.0,9.0,0.0,0.0,91.857,830.0,20.0,10.0,13.0,0.0,0.0,92.547,154.0,20.0,10.0,16.0,0.0,0.0,92.231,807.0,20.0,10.0,5.0,0.0,0.0,90.22200000000001,832.0,20.0,10.0,11.0,0.0,0.0,91.644,815.0,20.0,10.0,8.0,0.0,0.0,91.895,813.0,20.0,10.0,15.0,0.0,0.0,93.24199999999999,4.0,20.0,10.0,12.0,0.0,0.0,92.138,18.0,20.0,10.0,14.0,0.0,0.0,92.813,828.0,20.0,10.0,17.0,0.0,0.0,92.86500000000001,831.0,20.0,10.0,18.0,0.0,0.0,93.199,833.0,20.0,10.0,19.0,0.0,0.0,94.703,829.0,20.0,10.0,20.0,0.0,0.0,95.14
3,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.861,3.0,20.0,10.0,3.0,0.0,0.0,88.80799999999999,20.0,20.0,10.0,1.0,0.0,0.0,88.664,817.0,20.0,10.0,7.0,0.0,0.0,90.333,8.0,20.0,10.0,2.0,0.0,0.0,88.731,822.0,20.0,10.0,4.0,0.0,0.0,89.79599999999999,826.0,20.0,10.0,6.0,0.0,0.0,90.104,13.0,20.0,10.0,9.0,0.0,0.0,90.73400000000001,830.0,20.0,10.0,13.0,0.0,0.0,90.747,154.0,20.0,10.0,16.0,0.0,0.0,91.457,807.0,20.0,10.0,5.0,0.0,0.0,90.129,832.0,20.0,10.0,11.0,0.0,0.0,90.997,815.0,20.0,10.0,8.0,0.0,0.0,90.605,813.0,20.0,10.0,15.0,0.0,0.0,91.676,4.0,20.0,10.0,12.0,0.0,0.0,90.956,18.0,20.0,10.0,14.0,0.0,0.0,91.399,828.0,20.0,10.0,17.0,0.0,0.0,91.769,831.0,20.0,10.0,18.0,0.0,0.0,92.34,833.0,20.0,10.0,19.0,0.0,0.0,92.97,829.0,20.0,10.0,20.0,0.0,0.0,93.35499999999999
4,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.201,3.0,20.0,10.0,3.0,0.0,0.0,88.40899999999999,20.0,20.0,10.0,1.0,0.0,0.0,88.06700000000001,817.0,20.0,10.0,7.0,0.0,0.0,89.962,8.0,20.0,10.0,2.0,0.0,0.0,88.255,822.0,20.0,10.0,4.0,0.0,0.0,89.774,826.0,20.0,10.0,6.0,0.0,0.0,90.003,13.0,20.0,10.0,9.0,0.0,0.0,90.312,830.0,20.0,10.0,13.0,0.0,0.0,90.708,154.0,20.0,10.0,16.0,0.0,0.0,91.467,807.0,20.0,10.0,5.0,0.0,0.0,90.07300000000001,832.0,20.0,10.0,11.0,0.0,0.0,90.336,815.0,20.0,10.0,8.0,0.0,0.0,90.35900000000001,813.0,20.0,10.0,15.0,0.0,0.0,91.441,4.0,20.0,10.0,12.0,0.0,0.0,90.629,18.0,20.0,10.0,14.0,0.0,0.0,90.85900000000001,828.0,20.0,10.0,17.0,0.0,0.0,91.203,831.0,20.0,10.0,18.0,0.0,0.0,90.961,833.0,20.0,10.0,19.0,0.0,0.0,92.62700000000001,829.0,20.0,10.0,20.0,0.0,0.0,92.84100000000001
5,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.363,3.0,20.0,10.0,3.0,0.0,0.0,88.277,20.0,20.0,10.0,1.0,0.0,0.0,88.312,817.0,20.0,10.0,7.0,0.0,0.0,89.525,8.0,20.0,10.0,2.0,0.0,0.0,88.309,822.0,20.0,10.0,4.0,0.0,0.0,89.577,826.0,20.0,10.0,6.0,0.0,0.0,89.587,13.0,20.0,10.0,9.0,0.0,0.0,90.27799999999999,830.0,20.0,10.0,13.0,0.0,0.0,90.092,154.0,20.0,10.0,15.0,0.0,0.0,89.46600000000001,807.0,20.0,10.0,5.0,0.0,0.0,89.92099999999999,832.0,20.0,10.0,11.0,0.0,0.0,90.225,815.0,20.0,10.0,8.0,0.0,0.0,90.08,813.0,20.0,10.0,16.0,0.0,0.0,91.669,4.0,20.0,10.0,12.0,0.0,0.0,90.39,18.0,20.0,10.0,14.0,0.0,0.0,90.55799999999999,828.0,20.0,10.0,17.0,0.0,0.0,90.763,831.0,20.0,10.0,18.0,0.0,0.0,90.83,833.0,20.0,10.0,19.0,0.0,0.0,93.625,829.0,20.0,10.0,20.0,0.0,0.0,92.699
6,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.101,3.0,20.0,10.0,3.0,0.0,0.0,88.214,20.0,20.0,10.0,1.0,0.0,0.0,87.976,817.0,20.0,10.0,7.0,0.0,0.0,89.663,8.0,20.0,10.0,2.0,0.0,0.0,88.168,822.0,20.0,10.0,4.0,0.0,0.0,89.67099999999999,826.0,20.0,10.0,6.0,0.0,0.0,89.658,13.0,20.0,10.0,9.0,0.0,0.0,90.15,830.0,20.0,10.0,12.0,0.0,0.0,89.765,154.0,20.0,10.0,15.0,0.0,0.0,90.27799999999999,807.0,20.0,10.0,5.0,0.0,0.0,89.71600000000001,832.0,20.0,10.0,11.0,0.0,0.0,89.99,815.0,20.0,10.0,8.0,0.0,0.0,90.077,813.0,20.0,10.0,17.0,0.0,0.0,91.814,4.0,20.0,10.0,13.0,0.0,0.0,91.251,18.0,20.0,10.0,14.0,0.0,0.0,90.512,828.0,20.0,10.0,16.0,0.0,0.0,90.049,831.0,20.0,10.0,18.0,0.0,0.0,90.826,833.0,20.0,10.0,20.0,1.0,0.0,95.672,829.0,20.0,10.0,19.0,0.0,0.0,93.309
7,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.39699999999999,3.0,20.0,10.0,3.0,0.0,0.0,88.563,20.0,20.0,10.0,1.0,0.0,0.0,88.132,817.0,20.0,10.0,7.0,0.0,0.0,89.59700000000001,8.0,20.0,10.0,2.0,0.0,0.0,88.37,822.0,20.0,10.0,4.0,0.0,0.0,89.794,826.0,20.0,10.0,6.0,0.0,0.0,89.60300000000001,13.0,20.0,10.0,9.0,0.0,0.0,90.144,830.0,20.0,10.0,12.0,0.0,0.0,89.651,154.0,20.0,10.0,15.0,0.0,0.0,90.128,807.0,20.0,10.0,5.0,0.0,0.0,89.51,832.0,20.0,10.0,11.0,0.0,0.0,90.387,815.0,20.0,10.0,8.0,0.0,0.0,90.423,813.0,20.0,10.0,17.0,0.0,0.0,90.618,4.0,20.0,10.0,13.0,0.0,0.0,90.15299999999999,18.0,20.0,10.0,14.0,0.0,0.0,90.004,828.0,20.0,10.0,16.0,0.0,0.0,90.43,831.0,20.0,10.0,18.0,0.0,0.0,90.967,833.0,20.0,10.0,20.0,0.0,0.0,115.638,829.0,20.0,10.0,19.0,0.0,0.0,92.813
8,11.0,1.0,20.0,10.0,10.0,0.0,0.0,90.675,3.0,20.0,10.0,3.0,0.0,0.0,88.459,20.0,20.0,10.0,1.0,0.0,0.0,88.361,817.0,20.0,10.0,6.0,0.0,0.0,89.51599999999999,8.0,20.0,10.0,2.0,0.0,0.0,88.255,822.0,20.0,10.0,4.0,0.0,0.0,89.682,826.0,20.0,10.0,7.0,0.0,0.0,91.34,13.0,20.0,10.0,9.0,0.0,0.0,90.129,830.0,20.0,10.0,12.0,0.0,0.0,90.525,154.0,20.0,10.0,15.0,0.0,0.0,89.89699999999999,807.0,20.0,10.0,5.0,0.0,0.0,89.92099999999999,832.0,20.0,10.0,11.0,0.0,0.0,90.638,815.0,20.0,10.0,8.0,0.0,0.0,90.06,813.0,20.0,10.0,17.0,0.0,0.0,90.848,4.0,20.0,10.0,13.0,0.0,0.0,90.363,18.0,20.0,10.0,14.0,0.0,0.0,90.082,828.0,20.0,10.0,16.0,0.0,0.0,90.28399999999999,831.0,20.0,10.0,18.0,0.0,0.0,90.70400000000001,833.0,20.0,10.0,20.0,0.0,0.0,93.64500000000001,829.0,20.0,10.0,19.0,0.0,0.0,92.544
9,11.0,1.0,20.0,10.0,10.0,0.0,0.0,89.751,3.0,20.0,10.0,3.0,0.0,0.0,88.69200000000001,20.0,20.0,10.0,1.0,0.0,0.0,88.271,817.0,20.0,10.0,6.0,0.0,0.0,89.429,8.0,20.0,10.0,2.0,0.0,0.0,88.34100000000001,822.0,20.0,10.0,4.0,0.0,0.0,89.747,826.0,20.0,10.0,7.0,0.0,0.0,89.97,13.0,20.0,10.0,9.0,0.0,0.0,90.631,830.0,20.0,10.0,12.0,0.0,0.0,90.113,154.0,20.0,10.0,15.0,0.0,0.0,90.449,807.0,20.0,10.0,5.0,0.0,0.0,89.973,832.0,20.0,10.0,11.0,0.0,0.0,90.201,815.0,20.0,10.0,8.0,0.0,0.0,90.238,813.0,20.0,10.0,17.0,0.0,0.0,90.623,4.0,20.0,10.0,13.0,0.0,0.0,90.381,18.0,20.0,10.0,14.0,0.0,0.0,90.469,828.0,20.0,10.0,16.0,0.0,0.0,90.43,831.0,20.0,10.0,18.0,0.0,0.0,90.505,833.0,20.0,10.0,20.0,0.0,0.0,93.694,829.0,20.0,10.0,19.0,0.0,0.0,92.64699999999999
