,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
0,22.0,3.0,2.0,1.0,1.0,0.0,0.0,92.584,1.0,1.0,1.0,2.0,0.0,0.0,92.66,822.0,5.0,3.0,3.0,0.0,0.0,93.024,20.0,3.0,2.0,4.0,0.0,0.0,93.245,13.0,6.0,3.0,5.0,0.0,0.0,93.337,8.0,4.0,2.0,6.0,0.0,0.0,93.34700000000001,817.0,7.0,4.0,7.0,0.0,0.0,93.497,154.0,10.0,6.0,8.0,0.0,0.0,93.967,815.0,9.0,5.0,9.0,0.0,0.0,94.174,832.0,16.0,7.0,12.0,0.0,0.0,94.453,813.0,14.0,6.0,13.0,0.0,0.0,94.497,4.0,15.0,9.0,14.0,0.0,0.0,94.785,807.0,12.0,5.0,11.0,0.0,0.0,94.39,18.0,18.0,9.0,16.0,0.0,0.0,95.664,828.0,17.0,8.0,17.0,0.0,0.0,95.673,831.0,13.0,8.0,18.0,0.0,0.0,95.75999999999999,830.0,11.0,7.0,15.0,0.0,0.0,94.52199999999999,829.0,20.0,10.0,19.0,0.0,0.0,98.783,834.0,21.0,10.0,20.0,0.0,0.0,107.114,826.0,8.0,4.0,10.0,0.0,0.0,94.201
1,22.0,3.0,2.0,1.0,4.0,0.0,0.0,103.015,1.0,1.0,1.0,1.0,0.0,0.0,99.642,822.0,5.0,3.0,3.0,0.0,0.0,102.426,20.0,3.0,2.0,2.0,0.0,0.0,101.283,13.0,6.0,3.0,20.0,1.0,0.0,202.315,8.0,4.0,2.0,5.0,0.0,0.0,103.97399999999999,817.0,7.0,4.0,19.0,1.0,0.0,158.696,154.0,10.0,6.0,6.0,0.0,0.0,104.839,815.0,9.0,5.0,18.0,1.0,0.0,115.775,832.0,16.0,7.0,10.0,0.0,0.0,106.952,813.0,14.0,6.0,7.0,0.0,0.0,105.231,4.0,15.0,9.0,9.0,0.0,0.0,106.467,807.0,12.0,5.0,8.0,0.0,0.0,105.612,18.0,18.0,9.0,12.0,0.0,0.0,108.44,828.0,17.0,8.0,11.0,0.0,0.0,107.482,831.0,13.0,8.0,13.0,0.0,0.0,108.957,830.0,11.0,7.0,14.0,0.0,0.0,109.43299999999999,829.0,20.0,10.0,15.0,0.0,0.0,110.741,834.0,21.0,10.0,17.0,0.0,0.0,112.22,826.0,8.0,4.0,16.0,0.0,0.0,111.36500000000001
2,22.0,3.0,2.0,1.0,4.0,0.0,0.0,101.048,1.0,1.0,1.0,1.0,0.0,0.0,99.66,822.0,5.0,3.0,3.0,0.0,0.0,100.593,20.0,3.0,2.0,2.0,0.0,0.0,100.249,13.0,6.0,3.0,20.0,0.0,0.0,130.139,8.0,4.0,2.0,5.0,0.0,0.0,101.005,817.0,7.0,4.0,19.0,0.0,0.0,121.989,154.0,10.0,6.0,6.0,0.0,0.0,101.369,815.0,9.0,5.0,18.0,0.0,0.0,121.315,832.0,16.0,7.0,10.0,0.0,0.0,102.259,813.0,14.0,6.0,7.0,0.0,0.0,101.77799999999999,4.0,15.0,9.0,9.0,0.0,0.0,102.38900000000001,807.0,12.0,5.0,8.0,0.0,0.0,102.239,18.0,18.0,9.0,12.0,0.0,0.0,102.71600000000001,828.0,17.0,8.0,11.0,0.0,0.0,102.624,831.0,13.0,8.0,13.0,0.0,0.0,102.79599999999999,830.0,11.0,7.0,14.0,0.0,0.0,102.622,829.0,20.0,10.0,16.0,0.0,0.0,105.075,834.0,21.0,10.0,17.0,0.0,0.0,105.08,826.0,8.0,4.0,15.0,0.0,0.0,101.90100000000001
3,22.0,3.0,2.0,1.0,4.0,0.0,0.0,100.495,1.0,1.0,1.0,1.0,0.0,0.0,99.63,822.0,5.0,3.0,3.0,0.0,0.0,100.3,20.0,3.0,2.0,2.0,0.0,0.0,99.86099999999999,13.0,6.0,3.0,20.0,0.0,0.0,100.572,8.0,4.0,2.0,5.0,0.0,0.0,100.71600000000001,817.0,7.0,4.0,19.0,0.0,0.0,100.658,154.0,10.0,6.0,6.0,0.0,0.0,101.038,815.0,9.0,5.0,18.0,0.0,0.0,100.273,832.0,16.0,7.0,10.0,0.0,0.0,102.48599999999999,813.0,14.0,6.0,7.0,0.0,0.0,101.023,4.0,15.0,9.0,9.0,0.0,0.0,102.283,807.0,12.0,5.0,8.0,0.0,0.0,101.126,18.0,18.0,9.0,12.0,0.0,0.0,103.449,828.0,17.0,8.0,11.0,0.0,0.0,102.227,831.0,13.0,8.0,13.0,0.0,0.0,103.26400000000001,830.0,11.0,7.0,14.0,0.0,0.0,103.05,829.0,20.0,10.0,16.0,0.0,0.0,104.75999999999999,834.0,21.0,10.0,17.0,0.0,0.0,104.59899999999999,826.0,8.0,4.0,15.0,0.0,0.0,102.509
4,22.0,3.0,2.0,1.0,4.0,0.0,0.0,99.77000000000001,1.0,1.0,1.0,1.0,0.0,0.0,99.822,822.0,5.0,3.0,3.0,0.0,0.0,100.38,20.0,3.0,2.0,2.0,0.0,0.0,99.888,13.0,6.0,3.0,20.0,0.0,0.0,100.503,8.0,4.0,2.0,5.0,0.0,0.0,100.70400000000001,817.0,7.0,4.0,19.0,0.0,0.0,100.787,154.0,10.0,6.0,6.0,0.0,0.0,100.892,815.0,9.0,5.0,18.0,0.0,0.0,100.694,832.0,16.0,7.0,10.0,0.0,0.0,102.642,813.0,14.0,6.0,7.0,0.0,0.0,101.437,4.0,15.0,9.0,9.0,0.0,0.0,102.91,807.0,12.0,5.0,8.0,0.0,0.0,101.122,18.0,18.0,9.0,14.0,0.0,0.0,104.424,828.0,17.0,8.0,11.0,0.0,0.0,102.7,831.0,13.0,8.0,12.0,0.0,0.0,102.089,830.0,11.0,7.0,13.0,0.0,0.0,102.57300000000001,829.0,20.0,10.0,16.0,0.0,0.0,104.642,834.0,21.0,10.0,17.0,0.0,0.0,104.939,826.0,8.0,4.0,15.0,0.0,0.0,103.89
5,22.0,3.0,2.0,1.0,4.0,0.0,0.0,100.588,1.0,1.0,1.0,1.0,0.0,0.0,99.14,822.0,5.0,3.0,3.0,0.0,0.0,100.69800000000001,20.0,3.0,2.0,2.0,0.0,0.0,99.876,13.0,6.0,3.0,20.0,0.0,0.0,101.763,8.0,4.0,2.0,5.0,0.0,0.0,100.537,817.0,7.0,4.0,19.0,0.0,0.0,100.995,154.0,10.0,6.0,6.0,0.0,0.0,100.96600000000001,815.0,9.0,5.0,18.0,0.0,0.0,100.84,832.0,16.0,7.0,9.0,0.0,0.0,101.548,813.0,14.0,6.0,7.0,0.0,0.0,101.094,4.0,15.0,9.0,10.0,0.0,0.0,103.50399999999999,807.0,12.0,5.0,8.0,0.0,0.0,101.227,18.0,18.0,9.0,14.0,0.0,0.0,102.84,828.0,17.0,8.0,11.0,0.0,0.0,102.842,831.0,13.0,8.0,12.0,0.0,0.0,102.34100000000001,830.0,11.0,7.0,13.0,0.0,0.0,102.265,829.0,20.0,10.0,16.0,0.0,0.0,104.58,834.0,21.0,10.0,17.0,0.0,0.0,105.01400000000001,826.0,8.0,4.0,15.0,0.0,0.0,103.35
6,22.0,3.0,2.0,1.0,4.0,0.0,0.0,100.536,1.0,1.0,1.0,1.0,0.0,0.0,99.519,822.0,5.0,3.0,3.0,0.0,0.0,100.549,20.0,3.0,2.0,2.0,0.0,0.0,99.999,13.0,6.0,3.0,20.0,0.0,0.0,102.815,8.0,4.0,2.0,5.0,0.0,0.0,100.45400000000001,817.0,7.0,4.0,19.0,0.0,0.0,100.689,154.0,10.0,6.0,6.0,0.0,0.0,101.186,815.0,9.0,5.0,18.0,0.0,0.0,100.818,832.0,16.0,7.0,9.0,0.0,0.0,101.30799999999999,813.0,14.0,6.0,7.0,0.0,0.0,101.229,4.0,15.0,9.0,11.0,0.0,0.0,103.495,807.0,12.0,5.0,8.0,0.0,0.0,101.152,18.0,18.0,9.0,14.0,0.0,0.0,102.64,828.0,17.0,8.0,10.0,0.0,0.0,102.024,831.0,13.0,8.0,12.0,0.0,0.0,102.952,830.0,11.0,7.0,13.0,0.0,0.0,102.88300000000001,829.0,20.0,10.0,16.0,0.0,0.0,104.688,834.0,21.0,10.0,17.0,0.0,0.0,105.35499999999999,826.0,8.0,4.0,15.0,0.0,0.0,102.399
7,22.0,3.0,2.0,1.0,4.0,0.0,0.0,101.869,1.0,1.0,1.0,1.0,0.0,0.0,99.634,822.0,5.0,3.0,3.0,0.0,0.0,100.499,20.0,3.0,2.0,2.0,0.0,0.0,100.186,13.0,6.0,3.0,20.0,0.0,0.0,100.88,8.0,4.0,2.0,5.0,0.0,0.0,100.98599999999999,817.0,7.0,4.0,19.0,0.0,0.0,100.691,154.0,10.0,6.0,6.0,0.0,0.0,101.257,815.0,9.0,5.0,17.0,0.0,0.0,102.39099999999999,832.0,16.0,7.0,9.0,0.0,0.0,101.19,813.0,14.0,6.0,7.0,0.0,0.0,101.519,4.0,15.0,9.0,11.0,0.0,0.0,102.759,807.0,12.0,5.0,8.0,0.0,0.0,101.57300000000001,18.0,18.0,9.0,14.0,0.0,0.0,102.828,828.0,17.0,8.0,10.0,0.0,0.0,102.09100000000001,831.0,13.0,8.0,12.0,0.0,0.0,103.062,830.0,11.0,7.0,13.0,0.0,0.0,103.15899999999999,829.0,20.0,10.0,16.0,0.0,0.0,106.075,834.0,21.0,10.0,18.0,0.0,0.0,105.112,826.0,8.0,4.0,15.0,0.0,0.0,102.586
8,22.0,3.0,2.0,1.0,4.0,0.0,0.0,101.021,1.0,1.0,1.0,1.0,0.0,0.0,99.888,822.0,5.0,3.0,3.0,0.0,0.0,100.661,20.0,3.0,2.0,2.0,0.0,0.0,100.35,13.0,6.0,3.0,20.0,0.0,0.0,101.098,8.0,4.0,2.0,5.0,0.0,0.0,101.078,817.0,7.0,4.0,19.0,0.0,0.0,100.706,154.0,10.0,6.0,6.0,0.0,0.0,101.55799999999999,815.0,9.0,5.0,16.0,0.0,0.0,102.43299999999999,832.0,16.0,7.0,9.0,0.0,0.0,101.48400000000001,813.0,14.0,6.0,7.0,0.0,0.0,101.346,4.0,15.0,9.0,11.0,0.0,0.0,102.506,807.0,12.0,5.0,8.0,0.0,0.0,101.398,18.0,18.0,9.0,14.0,0.0,0.0,102.931,828.0,17.0,8.0,10.0,0.0,0.0,102.186,831.0,13.0,8.0,12.0,0.0,0.0,103.00800000000001,830.0,11.0,7.0,13.0,0.0,0.0,102.87100000000001,829.0,20.0,10.0,17.0,0.0,0.0,105.42699999999999,834.0,21.0,10.0,18.0,0.0,0.0,105.075,826.0,8.0,4.0,15.0,1.0,0.0,104.962
9,22.0,3.0,2.0,1.0,4.0,0.0,0.0,100.85300000000001,1.0,1.0,1.0,1.0,0.0,0.0,99.905,822.0,5.0,3.0,3.0,0.0,0.0,100.83,20.0,3.0,2.0,2.0,0.0,0.0,100.376,13.0,6.0,3.0,20.0,0.0,0.0,101.044,8.0,4.0,2.0,5.0,0.0,0.0,101.331,817.0,7.0,4.0,19.0,0.0,0.0,100.78399999999999,154.0,10.0,6.0,6.0,0.0,0.0,101.229,815.0,9.0,5.0,15.0,0.0,0.0,101.471,832.0,16.0,7.0,9.0,0.0,0.0,101.319,813.0,14.0,6.0,7.0,0.0,0.0,101.537,4.0,15.0,9.0,11.0,1.0,0.0,104.819,807.0,12.0,5.0,8.0,0.0,0.0,101.49799999999999,18.0,18.0,9.0,13.0,0.0,0.0,103.237,828.0,17.0,8.0,10.0,0.0,0.0,101.907,831.0,13.0,8.0,12.0,0.0,0.0,103.277,830.0,11.0,7.0,14.0,1.0,0.0,105.578,829.0,20.0,10.0,16.0,0.0,0.0,104.712,834.0,21.0,10.0,17.0,0.0,0.0,104.941,826.0,8.0,4.0,18.0,0.0,0.0,119.904
