,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,constructorStanding22,driverId21,driverId22,driverStanding21,driverStanding22,inPit21,inPit22,laptime21,laptime22,position21,position22,status21,status22
0,20.0,1.0,4.0,2.0,1.0,0.0,0.0,89.398,20.0,1.0,1.0,2.0,0.0,0.0,89.501,17.0,5.0,1.0,3.0,0.0,0.0,89.608,8.0,3.0,4.0,4.0,0.0,0.0,89.892,154.0,9.0,4.0,5.0,0.0,0.0,89.959,817.0,14.0,7.0,6.0,0.0,0.0,90.52799999999999,13.0,7.0,3.0,7.0,0.0,0.0,91.126,4.0,2.0,3.0,8.0,0.0,0.0,91.209,18.0,10.0,6.0,9.0,0.0,0.0,90.269,807.0,15.0,8.0,10.0,0.0,0.0,90.231,3.0,6.0,2.0,11.0,0.0,0.0,90.326,814.0,8.0,5.0,12.0,0.0,0.0,90.697,815.0,13.0,6.0,13.0,0.0,0.0,90.93299999999999,821.0,18.0,8.0,14.0,0.0,0.0,91.01,16.0,11.0,5.0,15.0,0.0,0.0,91.01,818.0,12.0,7.0,16.0,0.0,0.0,91.104,822.0,17.0,9.0,17.0,0.0,0.0,91.693,813.0,16.0,9.0,18.0,0.0,0.0,91.707,824.0,19.0,10.0,20.0,0.0,0.0,93.063,823.0,22.0,11.0,21.0,0.0,0.0,93.73400000000001,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,94.098,92.937,22.0,19.0,0.0,0.0
1,20.0,1.0,4.0,2.0,3.0,0.0,0.0,100.632,20.0,1.0,1.0,1.0,0.0,0.0,99.144,17.0,5.0,1.0,2.0,0.0,0.0,99.86,8.0,3.0,4.0,4.0,0.0,0.0,101.1,154.0,9.0,4.0,5.0,0.0,0.0,101.977,817.0,14.0,7.0,7.0,0.0,0.0,103.464,13.0,7.0,3.0,6.0,0.0,0.0,102.96000000000001,4.0,2.0,3.0,8.0,0.0,0.0,104.15899999999999,18.0,10.0,6.0,9.0,0.0,0.0,104.806,807.0,15.0,8.0,11.0,0.0,0.0,105.71000000000001,3.0,6.0,2.0,12.0,0.0,0.0,106.209,814.0,8.0,5.0,14.0,0.0,0.0,106.799,815.0,13.0,6.0,10.0,0.0,0.0,105.042,821.0,18.0,8.0,16.0,0.0,0.0,108.68,16.0,11.0,5.0,13.0,0.0,0.0,106.59899999999999,818.0,12.0,7.0,18.0,0.0,0.0,109.178,822.0,17.0,9.0,19.0,0.0,0.0,109.72200000000001,813.0,16.0,9.0,15.0,0.0,0.0,108.406,824.0,19.0,10.0,20.0,0.0,0.0,110.319,823.0,22.0,11.0,17.0,0.0,0.0,108.928,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,111.14099999999999,110.619,22.0,21.0,0.0,0.0
2,20.0,1.0,4.0,2.0,3.0,0.0,0.0,98.432,20.0,1.0,1.0,1.0,0.0,0.0,98.015,17.0,5.0,1.0,2.0,0.0,0.0,98.289,8.0,3.0,4.0,4.0,0.0,0.0,98.718,154.0,9.0,4.0,5.0,0.0,0.0,98.553,817.0,14.0,7.0,7.0,0.0,0.0,99.38,13.0,7.0,3.0,6.0,0.0,0.0,99.225,4.0,2.0,3.0,8.0,0.0,0.0,99.596,18.0,10.0,6.0,10.0,0.0,0.0,100.607,807.0,15.0,8.0,11.0,0.0,0.0,100.273,3.0,6.0,2.0,12.0,0.0,0.0,100.518,814.0,8.0,5.0,13.0,0.0,0.0,100.49600000000001,815.0,13.0,6.0,9.0,0.0,0.0,99.488,821.0,18.0,8.0,16.0,0.0,0.0,100.75800000000001,16.0,11.0,5.0,14.0,0.0,0.0,101.148,818.0,12.0,7.0,18.0,0.0,0.0,101.52799999999999,822.0,17.0,9.0,19.0,0.0,0.0,102.1,813.0,16.0,9.0,15.0,0.0,0.0,100.592,824.0,19.0,10.0,20.0,0.0,0.0,102.143,823.0,22.0,11.0,17.0,0.0,0.0,101.413,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,102.91499999999999,102.819,22.0,21.0,0.0,0.0
3,20.0,1.0,4.0,2.0,3.0,0.0,0.0,97.658,20.0,1.0,1.0,1.0,0.0,0.0,97.55,17.0,5.0,1.0,2.0,0.0,0.0,97.487,8.0,3.0,4.0,4.0,0.0,0.0,97.509,154.0,9.0,4.0,5.0,0.0,0.0,97.592,817.0,14.0,7.0,7.0,0.0,0.0,98.952,13.0,7.0,3.0,6.0,0.0,20.0,0.0,4.0,2.0,3.0,8.0,0.0,0.0,98.882,18.0,10.0,6.0,10.0,0.0,0.0,99.28399999999999,807.0,15.0,8.0,11.0,0.0,0.0,99.298,3.0,6.0,2.0,12.0,0.0,0.0,99.52199999999999,814.0,8.0,5.0,13.0,0.0,0.0,99.556,815.0,13.0,6.0,9.0,0.0,0.0,98.838,821.0,18.0,8.0,16.0,0.0,0.0,99.773,16.0,11.0,5.0,14.0,0.0,0.0,99.53999999999999,818.0,12.0,7.0,18.0,0.0,0.0,100.6,822.0,17.0,9.0,19.0,0.0,0.0,100.425,813.0,16.0,9.0,15.0,0.0,0.0,99.8,824.0,19.0,10.0,20.0,0.0,0.0,100.56,823.0,22.0,11.0,17.0,0.0,0.0,100.583,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,101.287,101.21600000000001,22.0,21.0,0.0,0.0
4,20.0,1.0,4.0,2.0,3.0,0.0,0.0,97.75800000000001,20.0,1.0,1.0,1.0,0.0,0.0,97.42699999999999,17.0,5.0,1.0,2.0,0.0,0.0,97.619,8.0,3.0,4.0,4.0,0.0,0.0,98.082,154.0,9.0,4.0,5.0,0.0,0.0,97.86699999999999,817.0,14.0,7.0,6.0,0.0,0.0,98.431,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,7.0,0.0,0.0,99.054,18.0,10.0,6.0,9.0,0.0,0.0,99.194,807.0,15.0,8.0,10.0,0.0,0.0,99.269,3.0,6.0,2.0,11.0,0.0,0.0,99.449,814.0,8.0,5.0,13.0,1.0,0.0,101.74199999999999,815.0,13.0,6.0,8.0,0.0,0.0,99.106,821.0,18.0,8.0,15.0,0.0,0.0,100.072,16.0,11.0,5.0,12.0,0.0,0.0,99.61699999999999,818.0,12.0,7.0,19.0,1.0,0.0,103.828,822.0,17.0,9.0,17.0,0.0,0.0,101.044,813.0,16.0,9.0,14.0,0.0,0.0,100.017,824.0,19.0,10.0,18.0,0.0,0.0,101.155,823.0,22.0,11.0,16.0,0.0,0.0,101.239,10.0,11.0,820.0,819.0,21.0,20.0,0.0,1.0,101.658,103.666,20.0,21.0,0.0,0.0
5,20.0,1.0,4.0,2.0,3.0,0.0,0.0,97.985,20.0,1.0,1.0,1.0,0.0,0.0,97.80199999999999,17.0,5.0,1.0,2.0,0.0,0.0,97.62899999999999,8.0,3.0,4.0,4.0,0.0,0.0,97.863,154.0,9.0,4.0,5.0,0.0,0.0,98.019,817.0,14.0,7.0,8.0,1.0,0.0,101.631,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,6.0,0.0,0.0,98.439,18.0,10.0,6.0,9.0,0.0,0.0,99.279,807.0,15.0,8.0,10.0,0.0,0.0,99.399,3.0,6.0,2.0,11.0,0.0,0.0,99.674,814.0,8.0,5.0,19.0,0.0,0.0,115.818,815.0,13.0,6.0,7.0,0.0,0.0,98.87899999999999,821.0,18.0,8.0,14.0,0.0,0.0,99.34700000000001,16.0,11.0,5.0,12.0,1.0,0.0,100.928,818.0,12.0,7.0,20.0,0.0,0.0,118.718,822.0,17.0,9.0,15.0,0.0,0.0,99.83500000000001,813.0,16.0,9.0,13.0,0.0,0.0,99.495,824.0,19.0,10.0,17.0,1.0,0.0,102.374,823.0,22.0,11.0,16.0,1.0,0.0,102.586,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,101.02000000000001,119.457,18.0,21.0,0.0,0.0
6,20.0,1.0,4.0,2.0,5.0,1.0,0.0,99.711,20.0,1.0,1.0,1.0,0.0,0.0,97.9,17.0,5.0,1.0,2.0,0.0,0.0,97.938,8.0,3.0,4.0,3.0,0.0,0.0,98.134,154.0,9.0,4.0,4.0,0.0,0.0,98.124,817.0,14.0,7.0,14.0,0.0,0.0,115.702,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,6.0,0.0,0.0,98.434,18.0,10.0,6.0,8.0,0.0,0.0,98.744,807.0,15.0,8.0,9.0,0.0,0.0,98.833,3.0,6.0,2.0,10.0,0.0,0.0,98.882,814.0,8.0,5.0,17.0,0.0,0.0,98.775,815.0,13.0,6.0,7.0,0.0,0.0,98.479,821.0,18.0,8.0,12.0,1.0,0.0,102.053,16.0,11.0,5.0,16.0,0.0,0.0,114.27000000000001,818.0,12.0,7.0,19.0,0.0,0.0,99.74600000000001,822.0,17.0,9.0,13.0,0.0,0.0,99.686,813.0,16.0,9.0,11.0,0.0,0.0,99.604,824.0,19.0,10.0,20.0,0.0,0.0,118.423,823.0,22.0,11.0,18.0,0.0,0.0,118.279,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,101.509,100.017,15.0,21.0,0.0,0.0
7,20.0,1.0,4.0,2.0,10.0,0.0,0.0,112.906,20.0,1.0,1.0,2.0,1.0,0.0,99.99600000000001,17.0,5.0,1.0,1.0,0.0,0.0,97.687,8.0,3.0,4.0,3.0,0.0,0.0,97.515,154.0,9.0,4.0,4.0,0.0,0.0,97.598,817.0,14.0,7.0,13.0,0.0,0.0,98.864,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,5.0,0.0,0.0,98.333,18.0,10.0,6.0,6.0,0.0,0.0,98.661,807.0,15.0,8.0,8.0,0.0,0.0,98.59100000000001,3.0,6.0,2.0,9.0,0.0,0.0,98.89,814.0,8.0,5.0,16.0,0.0,0.0,98.875,815.0,13.0,6.0,7.0,1.0,0.0,100.75999999999999,821.0,18.0,8.0,17.0,0.0,0.0,114.511,16.0,11.0,5.0,15.0,0.0,0.0,98.326,818.0,12.0,7.0,19.0,0.0,0.0,100.282,822.0,17.0,9.0,12.0,0.0,0.0,99.443,813.0,16.0,9.0,11.0,0.0,0.0,99.75800000000001,824.0,19.0,10.0,20.0,0.0,0.0,100.822,823.0,22.0,11.0,18.0,0.0,0.0,100.423,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,100.535,100.384,14.0,21.0,0.0,0.0
8,20.0,1.0,4.0,2.0,9.0,0.0,0.0,98.239,20.0,1.0,1.0,7.0,0.0,0.0,112.759,17.0,5.0,1.0,1.0,1.0,0.0,100.092,8.0,3.0,4.0,3.0,1.0,0.0,100.378,154.0,9.0,4.0,2.0,0.0,0.0,97.743,817.0,14.0,7.0,12.0,0.0,0.0,98.814,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,4.0,0.0,0.0,98.40100000000001,18.0,10.0,6.0,5.0,0.0,0.0,98.73400000000001,807.0,15.0,8.0,6.0,0.0,0.0,98.839,3.0,6.0,2.0,8.0,0.0,0.0,99.366,814.0,8.0,5.0,15.0,0.0,0.0,99.392,815.0,13.0,6.0,13.0,0.0,0.0,115.305,821.0,18.0,8.0,16.0,0.0,0.0,98.656,16.0,11.0,5.0,14.0,0.0,0.0,98.50800000000001,818.0,12.0,7.0,18.0,0.0,0.0,100.709,822.0,17.0,9.0,11.0,0.0,0.0,99.476,813.0,16.0,9.0,10.0,0.0,0.0,99.65899999999999,824.0,19.0,10.0,20.0,0.0,0.0,100.86699999999999,823.0,22.0,11.0,19.0,0.0,0.0,101.745,10.0,11.0,820.0,819.0,21.0,20.0,1.0,0.0,104.771,100.306,17.0,21.0,0.0,0.0
9,20.0,1.0,4.0,2.0,7.0,0.0,0.0,98.425,20.0,1.0,1.0,5.0,0.0,0.0,98.84899999999999,17.0,5.0,1.0,21.0,0.0,0.0,257.666,8.0,3.0,4.0,8.0,0.0,0.0,112.84899999999999,154.0,9.0,4.0,1.0,0.0,0.0,97.27600000000001,817.0,14.0,7.0,11.0,0.0,0.0,98.669,13.0,7.0,3.0,21.0,0.0,20.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,98.416,18.0,10.0,6.0,3.0,0.0,0.0,98.575,807.0,15.0,8.0,4.0,0.0,0.0,98.87299999999999,3.0,6.0,2.0,6.0,0.0,0.0,98.81700000000001,814.0,8.0,5.0,14.0,0.0,0.0,98.52799999999999,815.0,13.0,6.0,12.0,0.0,0.0,98.637,821.0,18.0,8.0,15.0,0.0,0.0,98.642,16.0,11.0,5.0,13.0,0.0,0.0,98.446,818.0,12.0,7.0,16.0,0.0,0.0,99.398,822.0,17.0,9.0,10.0,0.0,0.0,99.06,813.0,16.0,9.0,9.0,0.0,0.0,99.318,824.0,19.0,10.0,18.0,0.0,0.0,100.98599999999999,823.0,22.0,11.0,17.0,0.0,0.0,101.10499999999999,10.0,11.0,820.0,819.0,21.0,20.0,0.0,0.0,118.65100000000001,100.866,20.0,19.0,0.0,0.0
