,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,constructorStanding22,driverId21,driverId22,driverStanding21,driverStanding22,inPit21,inPit22,laptime21,laptime22,position21,position22,status21,status22
0,6.0,3.0,9.0,4.0,1.0,0.0,0.0,73.876,1.0,4.0,4.0,2.0,0.0,0.0,73.967,20.0,1.0,1.0,3.0,0.0,0.0,73.98,17.0,6.0,1.0,4.0,0.0,0.0,74.181,8.0,2.0,3.0,5.0,0.0,0.0,74.822,4.0,3.0,2.0,6.0,0.0,0.0,74.824,815.0,11.0,6.0,7.0,0.0,0.0,75.138,16.0,13.0,5.0,8.0,0.0,0.0,75.383,18.0,10.0,6.0,9.0,0.0,0.0,75.647,818.0,15.0,7.0,10.0,0.0,0.0,75.703,807.0,14.0,8.0,11.0,0.0,0.0,78.331,817.0,12.0,7.0,12.0,0.0,0.0,78.344,154.0,7.0,3.0,13.0,0.0,0.0,78.60300000000001,822.0,17.0,9.0,14.0,0.0,0.0,79.077,823.0,21.0,11.0,15.0,0.0,0.0,79.408,813.0,18.0,9.0,16.0,0.0,0.0,81.688,814.0,8.0,5.0,17.0,0.0,0.0,86.322,819.0,20.0,11.0,18.0,0.0,0.0,86.633,821.0,16.0,8.0,19.0,0.0,0.0,86.917,824.0,19.0,10.0,21.0,0.0,0.0,0.0,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,0.0,87.303,22.0,20.0,0.0,0.0
1,6.0,3.0,9.0,4.0,1.0,0.0,0.0,88.22,1.0,4.0,4.0,2.0,0.0,0.0,89.423,20.0,1.0,1.0,3.0,0.0,0.0,89.68299999999999,17.0,6.0,1.0,4.0,0.0,0.0,90.851,8.0,2.0,3.0,5.0,0.0,0.0,91.685,4.0,3.0,2.0,6.0,0.0,0.0,91.89,815.0,11.0,6.0,7.0,0.0,0.0,94.191,16.0,13.0,5.0,9.0,0.0,0.0,95.083,18.0,10.0,6.0,8.0,0.0,0.0,94.555,818.0,15.0,7.0,10.0,0.0,0.0,96.47,807.0,14.0,8.0,11.0,0.0,0.0,96.78399999999999,817.0,12.0,7.0,13.0,0.0,0.0,97.699,154.0,7.0,3.0,14.0,0.0,0.0,99.001,822.0,17.0,9.0,12.0,0.0,0.0,97.45,823.0,21.0,11.0,22.0,1.0,0.0,135.343,813.0,18.0,9.0,21.0,1.0,0.0,133.925,814.0,8.0,5.0,15.0,0.0,0.0,99.233,819.0,20.0,11.0,16.0,0.0,0.0,100.05799999999999,821.0,16.0,8.0,17.0,0.0,0.0,101.65299999999999,824.0,19.0,10.0,20.0,0.0,0.0,104.947,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,102.25200000000001,104.661,18.0,19.0,0.0,0.0
2,6.0,3.0,9.0,4.0,1.0,0.0,0.0,84.14699999999999,1.0,4.0,4.0,2.0,0.0,0.0,84.09700000000001,20.0,1.0,1.0,3.0,0.0,0.0,84.167,17.0,6.0,1.0,4.0,0.0,0.0,83.922,8.0,2.0,3.0,5.0,0.0,0.0,83.738,4.0,3.0,2.0,6.0,0.0,0.0,83.679,815.0,11.0,6.0,7.0,0.0,0.0,83.295,16.0,13.0,5.0,9.0,0.0,0.0,83.487,18.0,10.0,6.0,8.0,0.0,0.0,83.375,818.0,15.0,7.0,10.0,0.0,0.0,83.364,807.0,14.0,8.0,11.0,0.0,0.0,83.726,817.0,12.0,7.0,13.0,0.0,0.0,84.163,154.0,7.0,3.0,14.0,0.0,0.0,84.132,822.0,17.0,9.0,12.0,0.0,0.0,83.871,823.0,21.0,11.0,22.0,0.0,0.0,85.849,813.0,18.0,9.0,21.0,0.0,0.0,83.936,814.0,8.0,5.0,15.0,0.0,0.0,84.322,819.0,20.0,11.0,16.0,0.0,0.0,84.607,821.0,16.0,8.0,17.0,0.0,0.0,83.483,824.0,19.0,10.0,20.0,0.0,0.0,84.675,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.437,84.553,18.0,19.0,0.0,0.0
3,6.0,3.0,9.0,4.0,1.0,0.0,0.0,83.767,1.0,4.0,4.0,2.0,0.0,0.0,83.59700000000001,20.0,1.0,1.0,3.0,0.0,0.0,83.578,17.0,6.0,1.0,4.0,0.0,0.0,83.84700000000001,8.0,2.0,3.0,5.0,0.0,0.0,83.741,4.0,3.0,2.0,6.0,0.0,0.0,84.48400000000001,815.0,11.0,6.0,7.0,0.0,0.0,84.045,16.0,13.0,5.0,9.0,0.0,0.0,84.213,18.0,10.0,6.0,8.0,0.0,0.0,84.1,818.0,15.0,7.0,10.0,0.0,0.0,84.154,807.0,14.0,8.0,11.0,0.0,0.0,84.057,817.0,12.0,7.0,13.0,0.0,0.0,83.803,154.0,7.0,3.0,14.0,0.0,0.0,83.788,822.0,17.0,9.0,12.0,0.0,0.0,83.864,823.0,21.0,11.0,22.0,0.0,0.0,82.39,813.0,18.0,9.0,21.0,0.0,0.0,81.901,814.0,8.0,5.0,15.0,0.0,0.0,83.73400000000001,819.0,20.0,11.0,16.0,0.0,0.0,83.628,821.0,16.0,8.0,17.0,0.0,0.0,83.731,824.0,19.0,10.0,20.0,0.0,0.0,84.663,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.456,84.65,18.0,19.0,0.0,0.0
4,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.504,1.0,4.0,4.0,2.0,0.0,0.0,82.44,20.0,1.0,1.0,3.0,0.0,0.0,82.594,17.0,6.0,1.0,4.0,0.0,0.0,82.33500000000001,8.0,2.0,3.0,5.0,0.0,0.0,82.499,4.0,3.0,2.0,6.0,0.0,0.0,82.882,815.0,11.0,6.0,7.0,0.0,0.0,82.729,16.0,13.0,5.0,9.0,0.0,0.0,83.081,18.0,10.0,6.0,8.0,0.0,0.0,83.407,818.0,15.0,7.0,10.0,0.0,0.0,82.708,807.0,14.0,8.0,11.0,0.0,0.0,82.805,817.0,12.0,7.0,13.0,0.0,0.0,82.881,154.0,7.0,3.0,14.0,0.0,0.0,82.706,822.0,17.0,9.0,12.0,0.0,0.0,82.836,823.0,21.0,11.0,22.0,0.0,0.0,81.674,813.0,18.0,9.0,21.0,0.0,0.0,81.362,814.0,8.0,5.0,15.0,0.0,0.0,82.724,819.0,20.0,11.0,16.0,0.0,0.0,82.77199999999999,821.0,16.0,8.0,17.0,0.0,0.0,82.961,824.0,19.0,10.0,20.0,0.0,0.0,83.256,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.035,83.122,18.0,19.0,0.0,0.0
5,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.30199999999999,1.0,4.0,4.0,2.0,0.0,0.0,82.501,20.0,1.0,1.0,3.0,0.0,0.0,82.504,17.0,6.0,1.0,4.0,0.0,0.0,82.467,8.0,2.0,3.0,5.0,0.0,0.0,82.426,4.0,3.0,2.0,6.0,0.0,0.0,83.70400000000001,815.0,11.0,6.0,7.0,0.0,0.0,83.384,16.0,13.0,5.0,9.0,0.0,0.0,83.553,18.0,10.0,6.0,8.0,0.0,0.0,83.511,818.0,15.0,7.0,10.0,0.0,0.0,83.48400000000001,807.0,14.0,8.0,11.0,0.0,0.0,83.355,817.0,12.0,7.0,13.0,0.0,0.0,83.235,154.0,7.0,3.0,14.0,0.0,0.0,83.123,822.0,17.0,9.0,12.0,0.0,0.0,83.181,823.0,21.0,11.0,22.0,0.0,0.0,81.201,813.0,18.0,9.0,21.0,0.0,0.0,81.613,814.0,8.0,5.0,15.0,0.0,0.0,83.084,819.0,20.0,11.0,16.0,0.0,0.0,83.017,821.0,16.0,8.0,17.0,0.0,0.0,82.85900000000001,824.0,19.0,10.0,20.0,0.0,0.0,82.669,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,82.857,82.795,18.0,19.0,0.0,0.0
6,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.51599999999999,1.0,4.0,4.0,2.0,0.0,0.0,82.667,20.0,1.0,1.0,3.0,0.0,0.0,82.768,17.0,6.0,1.0,4.0,0.0,0.0,82.747,8.0,2.0,3.0,5.0,0.0,0.0,82.892,4.0,3.0,2.0,6.0,0.0,0.0,82.618,815.0,11.0,6.0,7.0,0.0,0.0,82.69800000000001,16.0,13.0,5.0,9.0,0.0,0.0,82.663,18.0,10.0,6.0,8.0,0.0,0.0,82.723,818.0,15.0,7.0,10.0,0.0,0.0,82.53,807.0,14.0,8.0,11.0,0.0,0.0,82.675,817.0,12.0,7.0,13.0,0.0,0.0,83.107,154.0,7.0,3.0,14.0,0.0,0.0,83.09,822.0,17.0,9.0,12.0,0.0,0.0,82.893,823.0,21.0,11.0,22.0,0.0,0.0,81.413,813.0,18.0,9.0,21.0,0.0,0.0,81.547,814.0,8.0,5.0,15.0,0.0,0.0,83.09,819.0,20.0,11.0,16.0,0.0,0.0,83.134,821.0,16.0,8.0,17.0,0.0,0.0,83.711,824.0,19.0,10.0,20.0,0.0,0.0,82.869,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.781,82.768,18.0,19.0,0.0,0.0
7,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.414,1.0,4.0,4.0,2.0,0.0,0.0,82.623,20.0,1.0,1.0,3.0,0.0,0.0,83.26599999999999,17.0,6.0,1.0,4.0,0.0,0.0,83.246,8.0,2.0,3.0,5.0,0.0,0.0,83.138,4.0,3.0,2.0,6.0,0.0,0.0,82.843,815.0,11.0,6.0,7.0,0.0,0.0,82.771,16.0,13.0,5.0,9.0,0.0,0.0,82.923,18.0,10.0,6.0,8.0,0.0,0.0,82.902,818.0,15.0,7.0,10.0,0.0,0.0,83.003,807.0,14.0,8.0,11.0,0.0,0.0,82.877,817.0,12.0,7.0,13.0,0.0,0.0,83.007,154.0,7.0,3.0,14.0,0.0,0.0,82.71600000000001,822.0,17.0,9.0,12.0,0.0,0.0,82.912,823.0,21.0,11.0,22.0,0.0,0.0,81.498,813.0,18.0,9.0,21.0,0.0,0.0,80.941,814.0,8.0,5.0,15.0,0.0,0.0,82.912,819.0,20.0,11.0,16.0,0.0,6.0,0.0,821.0,16.0,8.0,17.0,0.0,0.0,82.757,824.0,19.0,10.0,20.0,0.0,0.0,83.134,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,82.975,83.166,18.0,19.0,0.0,0.0
8,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.196,1.0,4.0,4.0,2.0,0.0,0.0,82.666,20.0,1.0,1.0,3.0,0.0,0.0,82.714,17.0,6.0,1.0,4.0,0.0,0.0,83.145,8.0,2.0,3.0,5.0,0.0,0.0,82.894,4.0,3.0,2.0,6.0,0.0,0.0,83.538,815.0,11.0,6.0,7.0,0.0,0.0,83.031,16.0,13.0,5.0,9.0,0.0,0.0,82.72,18.0,10.0,6.0,8.0,0.0,0.0,82.701,818.0,15.0,7.0,10.0,0.0,0.0,82.83500000000001,807.0,14.0,8.0,11.0,0.0,0.0,82.791,817.0,12.0,7.0,13.0,0.0,0.0,82.725,154.0,7.0,3.0,14.0,0.0,0.0,83.094,822.0,17.0,9.0,12.0,0.0,0.0,82.851,823.0,21.0,11.0,21.0,0.0,0.0,81.568,813.0,18.0,9.0,20.0,0.0,0.0,80.881,814.0,8.0,5.0,15.0,0.0,0.0,82.971,819.0,20.0,11.0,21.0,0.0,6.0,0.0,821.0,16.0,8.0,16.0,0.0,0.0,84.09100000000001,824.0,19.0,10.0,19.0,0.0,0.0,83.15,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.782,83.10900000000001,17.0,18.0,0.0,0.0
9,6.0,3.0,9.0,4.0,1.0,0.0,0.0,82.936,1.0,4.0,4.0,2.0,0.0,0.0,82.53399999999999,20.0,1.0,1.0,3.0,0.0,0.0,82.881,17.0,6.0,1.0,4.0,0.0,0.0,82.661,8.0,2.0,3.0,5.0,0.0,0.0,83.46600000000001,4.0,3.0,2.0,6.0,0.0,0.0,83.967,815.0,11.0,6.0,8.0,0.0,0.0,84.83,16.0,13.0,5.0,9.0,0.0,0.0,84.078,18.0,10.0,6.0,7.0,0.0,0.0,82.854,818.0,15.0,7.0,10.0,0.0,0.0,84.173,807.0,14.0,8.0,11.0,0.0,0.0,84.248,817.0,12.0,7.0,13.0,0.0,0.0,84.463,154.0,7.0,3.0,14.0,0.0,0.0,83.932,822.0,17.0,9.0,12.0,0.0,0.0,84.668,823.0,21.0,11.0,21.0,0.0,0.0,81.78,813.0,18.0,9.0,20.0,0.0,0.0,82.005,814.0,8.0,5.0,19.0,1.0,0.0,102.634,819.0,20.0,11.0,21.0,0.0,6.0,0.0,821.0,16.0,8.0,15.0,0.0,0.0,82.898,824.0,19.0,10.0,18.0,0.0,0.0,83.65,2.0,10.0,13.0,820.0,5.0,22.0,0.0,0.0,83.365,83.557,16.0,17.0,0.0,0.0
