,circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20,constructorStanding21,driverId21,driverStanding21,inPit21,laptime21,position21,status21
0,71.0,1.0,1.0,1.0,1.0,0.0,0.0,98.513,3.0,2.0,1.0,2.0,0.0,0.0,98.713,822.0,6.0,3.0,3.0,0.0,0.0,98.92,18.0,7.0,6.0,4.0,0.0,0.0,99.12100000000001,826.0,15.0,7.0,5.0,0.0,0.0,99.277,817.0,3.0,2.0,7.0,0.0,0.0,99.63499999999999,4.0,5.0,4.0,8.0,0.0,0.0,99.709,8.0,11.0,4.0,9.0,0.0,0.0,99.771,818.0,13.0,7.0,10.0,0.0,0.0,100.02000000000001,20.0,4.0,2.0,11.0,0.0,0.0,100.05199999999999,825.0,12.0,6.0,6.0,0.0,0.0,99.62899999999999,815.0,10.0,5.0,13.0,0.0,0.0,100.163,821.0,20.0,10.0,14.0,0.0,0.0,100.536,16.0,17.0,10.0,15.0,0.0,0.0,100.98400000000001,154.0,14.0,8.0,16.0,0.0,0.0,101.39699999999999,828.0,18.0,11.0,17.0,0.0,0.0,102.648,807.0,8.0,5.0,12.0,0.0,0.0,100.05799999999999,13.0,9.0,3.0,18.0,0.0,0.0,103.064,155.0,22.0,11.0,19.0,0.0,0.0,103.166,820.0,21.0,9.0,21.0,0.0,0.0,103.649,8.0,813.0,19.0,0.0,103.205,20.0,0.0
1,71.0,1.0,1.0,1.0,1.0,0.0,0.0,107.49000000000001,3.0,2.0,1.0,6.0,1.0,0.0,112.669,822.0,6.0,3.0,2.0,0.0,0.0,109.12700000000001,18.0,7.0,6.0,3.0,0.0,0.0,110.056,826.0,15.0,7.0,8.0,0.0,0.0,114.27199999999999,817.0,3.0,2.0,10.0,0.0,0.0,115.01599999999999,4.0,5.0,4.0,4.0,0.0,0.0,110.798,8.0,11.0,4.0,11.0,0.0,0.0,115.606,818.0,13.0,7.0,5.0,0.0,0.0,112.64099999999999,20.0,4.0,2.0,9.0,0.0,0.0,114.632,825.0,12.0,6.0,7.0,0.0,0.0,113.179,815.0,10.0,5.0,12.0,0.0,0.0,116.827,821.0,20.0,10.0,13.0,0.0,0.0,117.34,16.0,17.0,10.0,19.0,0.0,0.0,120.924,154.0,14.0,8.0,15.0,0.0,0.0,119.175,828.0,18.0,11.0,16.0,0.0,0.0,119.90299999999999,807.0,8.0,5.0,14.0,0.0,0.0,118.298,13.0,9.0,3.0,17.0,1.0,0.0,120.434,155.0,22.0,11.0,20.0,0.0,0.0,121.749,820.0,21.0,9.0,21.0,0.0,0.0,122.191,8.0,813.0,19.0,0.0,120.537,18.0,0.0
2,71.0,1.0,1.0,1.0,1.0,0.0,0.0,105.342,3.0,2.0,1.0,20.0,0.0,0.0,129.911,822.0,6.0,3.0,2.0,0.0,0.0,105.64099999999999,18.0,7.0,6.0,3.0,0.0,0.0,106.188,826.0,15.0,7.0,9.0,0.0,0.0,109.144,817.0,3.0,2.0,8.0,0.0,0.0,107.423,4.0,5.0,4.0,4.0,0.0,0.0,106.57900000000001,8.0,11.0,4.0,10.0,0.0,0.0,108.418,818.0,13.0,7.0,5.0,0.0,0.0,107.195,20.0,4.0,2.0,7.0,0.0,0.0,106.956,825.0,12.0,6.0,6.0,0.0,0.0,107.292,815.0,10.0,5.0,11.0,0.0,0.0,108.126,821.0,20.0,10.0,12.0,0.0,0.0,108.08,16.0,17.0,10.0,17.0,0.0,0.0,110.122,154.0,14.0,8.0,14.0,0.0,0.0,108.775,828.0,18.0,11.0,15.0,0.0,0.0,109.285,807.0,8.0,5.0,13.0,0.0,0.0,108.09899999999999,13.0,9.0,3.0,21.0,0.0,0.0,125.798,155.0,22.0,11.0,18.0,0.0,0.0,110.753,820.0,21.0,9.0,19.0,0.0,0.0,111.58500000000001,8.0,813.0,19.0,0.0,109.947,16.0,0.0
3,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.93299999999999,3.0,2.0,1.0,20.0,0.0,0.0,105.571,822.0,6.0,3.0,2.0,0.0,0.0,105.225,18.0,7.0,6.0,3.0,0.0,0.0,105.479,826.0,15.0,7.0,9.0,0.0,0.0,106.70400000000001,817.0,3.0,2.0,8.0,0.0,0.0,107.119,4.0,5.0,4.0,4.0,0.0,0.0,105.497,8.0,11.0,4.0,10.0,0.0,0.0,106.814,818.0,13.0,7.0,6.0,0.0,0.0,109.011,20.0,4.0,2.0,7.0,0.0,0.0,107.60300000000001,825.0,12.0,6.0,5.0,0.0,0.0,107.423,815.0,10.0,5.0,11.0,0.0,0.0,107.207,821.0,20.0,10.0,12.0,0.0,0.0,107.314,16.0,17.0,10.0,17.0,0.0,0.0,109.104,154.0,14.0,8.0,14.0,0.0,0.0,110.575,828.0,18.0,11.0,15.0,0.0,0.0,109.997,807.0,8.0,5.0,13.0,0.0,0.0,107.40899999999999,13.0,9.0,3.0,21.0,0.0,0.0,105.193,155.0,22.0,11.0,18.0,0.0,0.0,110.169,820.0,21.0,9.0,19.0,0.0,0.0,110.789,8.0,813.0,19.0,0.0,109.26599999999999,16.0,0.0
4,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.745,3.0,2.0,1.0,19.0,0.0,0.0,105.34,822.0,6.0,3.0,2.0,0.0,0.0,104.652,18.0,7.0,6.0,3.0,0.0,0.0,106.12100000000001,826.0,15.0,7.0,9.0,0.0,0.0,107.59899999999999,817.0,3.0,2.0,7.0,0.0,0.0,107.149,4.0,5.0,4.0,4.0,0.0,0.0,105.672,8.0,11.0,4.0,10.0,0.0,0.0,107.229,818.0,13.0,7.0,8.0,0.0,0.0,108.518,20.0,4.0,2.0,6.0,0.0,0.0,106.584,825.0,12.0,6.0,5.0,0.0,0.0,105.761,815.0,10.0,5.0,11.0,0.0,0.0,106.792,821.0,20.0,10.0,12.0,0.0,0.0,106.687,16.0,17.0,10.0,17.0,0.0,0.0,108.868,154.0,14.0,8.0,14.0,0.0,0.0,106.977,828.0,18.0,11.0,15.0,0.0,0.0,108.00399999999999,807.0,8.0,5.0,13.0,0.0,0.0,106.72800000000001,13.0,9.0,3.0,20.0,0.0,0.0,104.601,155.0,22.0,11.0,18.0,0.0,0.0,109.358,820.0,21.0,9.0,21.0,1.0,0.0,115.332,8.0,813.0,19.0,0.0,109.08500000000001,16.0,0.0
5,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.08,3.0,2.0,1.0,18.0,0.0,0.0,106.99199999999999,822.0,6.0,3.0,2.0,0.0,0.0,104.468,18.0,7.0,6.0,3.0,0.0,0.0,105.157,826.0,15.0,7.0,10.0,0.0,0.0,107.988,817.0,3.0,2.0,7.0,0.0,0.0,105.555,4.0,5.0,4.0,4.0,0.0,0.0,105.226,8.0,11.0,4.0,9.0,0.0,0.0,106.57900000000001,818.0,13.0,7.0,8.0,0.0,0.0,106.662,20.0,4.0,2.0,6.0,0.0,0.0,105.834,825.0,12.0,6.0,5.0,0.0,0.0,105.57900000000001,815.0,10.0,5.0,11.0,0.0,0.0,107.505,821.0,20.0,10.0,12.0,0.0,0.0,107.512,16.0,17.0,10.0,16.0,0.0,0.0,108.114,154.0,14.0,8.0,14.0,0.0,0.0,107.161,828.0,18.0,11.0,15.0,0.0,0.0,107.319,807.0,8.0,5.0,13.0,0.0,0.0,107.05799999999999,13.0,9.0,3.0,19.0,0.0,0.0,106.13,155.0,22.0,11.0,20.0,0.0,0.0,110.693,820.0,21.0,9.0,21.0,0.0,0.0,131.378,8.0,813.0,19.0,0.0,111.114,17.0,0.0
6,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.184,3.0,2.0,1.0,17.0,0.0,0.0,104.962,822.0,6.0,3.0,2.0,0.0,0.0,104.237,18.0,7.0,6.0,3.0,0.0,0.0,105.404,826.0,15.0,7.0,10.0,0.0,0.0,106.04599999999999,817.0,3.0,2.0,7.0,0.0,0.0,106.892,4.0,5.0,4.0,4.0,0.0,0.0,105.291,8.0,11.0,4.0,9.0,0.0,0.0,106.162,818.0,13.0,7.0,8.0,0.0,0.0,106.1,20.0,4.0,2.0,6.0,0.0,0.0,106.994,825.0,12.0,6.0,5.0,0.0,0.0,105.628,815.0,10.0,5.0,11.0,0.0,0.0,106.464,821.0,20.0,10.0,12.0,0.0,0.0,106.769,16.0,17.0,10.0,16.0,0.0,0.0,107.436,154.0,14.0,8.0,14.0,0.0,0.0,107.295,828.0,18.0,11.0,15.0,0.0,0.0,107.375,807.0,8.0,5.0,13.0,0.0,0.0,106.807,13.0,9.0,3.0,18.0,0.0,0.0,105.529,155.0,22.0,11.0,20.0,0.0,0.0,108.936,820.0,21.0,9.0,21.0,0.0,0.0,108.38300000000001,8.0,813.0,19.0,0.0,109.25399999999999,19.0,0.0
7,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.958,3.0,2.0,1.0,16.0,0.0,0.0,105.338,822.0,6.0,3.0,2.0,0.0,0.0,104.14699999999999,18.0,7.0,6.0,3.0,0.0,0.0,105.064,826.0,15.0,7.0,10.0,0.0,0.0,105.533,817.0,3.0,2.0,7.0,0.0,0.0,105.843,4.0,5.0,4.0,4.0,0.0,0.0,105.416,8.0,11.0,4.0,9.0,0.0,0.0,105.656,818.0,13.0,7.0,8.0,0.0,0.0,105.607,20.0,4.0,2.0,6.0,0.0,0.0,105.468,825.0,12.0,6.0,5.0,0.0,0.0,105.16499999999999,815.0,10.0,5.0,11.0,0.0,0.0,105.92099999999999,821.0,20.0,10.0,12.0,0.0,0.0,106.411,16.0,17.0,10.0,17.0,0.0,0.0,107.994,154.0,14.0,8.0,14.0,0.0,0.0,106.821,828.0,18.0,11.0,15.0,0.0,0.0,107.572,807.0,8.0,5.0,13.0,0.0,0.0,108.075,13.0,9.0,3.0,18.0,0.0,0.0,105.21600000000001,155.0,22.0,11.0,20.0,0.0,0.0,108.795,820.0,21.0,9.0,21.0,0.0,0.0,108.557,8.0,813.0,19.0,0.0,108.36699999999999,19.0,0.0
8,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.882,3.0,2.0,1.0,15.0,0.0,0.0,105.52000000000001,822.0,6.0,3.0,2.0,0.0,0.0,104.029,18.0,7.0,6.0,3.0,0.0,0.0,104.708,826.0,15.0,7.0,10.0,0.0,0.0,105.814,817.0,3.0,2.0,7.0,0.0,0.0,105.24000000000001,4.0,5.0,4.0,4.0,0.0,0.0,106.113,8.0,11.0,4.0,9.0,0.0,0.0,105.985,818.0,13.0,7.0,8.0,0.0,0.0,105.592,20.0,4.0,2.0,6.0,0.0,0.0,105.181,825.0,12.0,6.0,5.0,0.0,0.0,104.981,815.0,10.0,5.0,11.0,0.0,0.0,105.97,821.0,20.0,10.0,12.0,0.0,0.0,106.588,16.0,17.0,10.0,18.0,0.0,0.0,107.81,154.0,14.0,8.0,14.0,0.0,0.0,106.935,828.0,18.0,11.0,16.0,0.0,0.0,108.061,807.0,8.0,5.0,13.0,0.0,0.0,106.35900000000001,13.0,9.0,3.0,17.0,0.0,0.0,105.114,155.0,22.0,11.0,20.0,0.0,0.0,108.531,820.0,21.0,9.0,21.0,0.0,0.0,108.268,8.0,813.0,19.0,0.0,108.08,19.0,0.0
9,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.81700000000001,3.0,2.0,1.0,15.0,0.0,0.0,104.803,822.0,6.0,3.0,2.0,0.0,0.0,103.856,18.0,7.0,6.0,3.0,0.0,0.0,105.12299999999999,826.0,15.0,7.0,10.0,0.0,0.0,105.66499999999999,817.0,3.0,2.0,7.0,0.0,0.0,105.584,4.0,5.0,4.0,4.0,0.0,0.0,106.154,8.0,11.0,4.0,9.0,0.0,0.0,105.45,818.0,13.0,7.0,8.0,0.0,0.0,105.806,20.0,4.0,2.0,6.0,0.0,0.0,105.319,825.0,12.0,6.0,5.0,0.0,0.0,105.178,815.0,10.0,5.0,11.0,0.0,0.0,105.789,821.0,20.0,10.0,12.0,0.0,0.0,106.705,16.0,17.0,10.0,18.0,0.0,0.0,107.05,154.0,14.0,8.0,14.0,0.0,0.0,106.414,828.0,18.0,11.0,17.0,0.0,0.0,107.619,807.0,8.0,5.0,13.0,0.0,0.0,106.398,13.0,9.0,3.0,16.0,0.0,0.0,104.494,155.0,22.0,11.0,20.0,0.0,0.0,108.899,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.712,19.0,0.0
10,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.169,3.0,2.0,1.0,14.0,0.0,0.0,104.92699999999999,822.0,6.0,3.0,2.0,0.0,0.0,103.994,18.0,7.0,6.0,3.0,0.0,0.0,105.298,826.0,15.0,7.0,10.0,0.0,0.0,105.50399999999999,817.0,3.0,2.0,7.0,0.0,0.0,105.89099999999999,4.0,5.0,4.0,4.0,0.0,0.0,105.352,8.0,11.0,4.0,9.0,0.0,0.0,105.63,818.0,13.0,7.0,8.0,0.0,0.0,105.571,20.0,4.0,2.0,6.0,0.0,0.0,105.357,825.0,12.0,6.0,5.0,0.0,0.0,105.018,815.0,10.0,5.0,11.0,0.0,0.0,105.634,821.0,20.0,10.0,12.0,0.0,0.0,106.18299999999999,16.0,17.0,10.0,18.0,0.0,0.0,107.068,154.0,14.0,8.0,15.0,0.0,0.0,107.346,828.0,18.0,11.0,17.0,0.0,0.0,107.089,807.0,8.0,5.0,13.0,0.0,0.0,106.468,13.0,9.0,3.0,16.0,0.0,0.0,105.344,155.0,22.0,11.0,20.0,0.0,0.0,108.229,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.688,19.0,0.0
11,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.686,3.0,2.0,1.0,14.0,0.0,0.0,104.384,822.0,6.0,3.0,2.0,0.0,0.0,104.23599999999999,18.0,7.0,6.0,3.0,0.0,0.0,105.154,826.0,15.0,7.0,9.0,0.0,0.0,105.59700000000001,817.0,3.0,2.0,11.0,1.0,0.0,110.292,4.0,5.0,4.0,4.0,0.0,0.0,104.886,8.0,11.0,4.0,8.0,0.0,0.0,105.561,818.0,13.0,7.0,7.0,0.0,0.0,105.673,20.0,4.0,2.0,6.0,0.0,0.0,105.219,825.0,12.0,6.0,5.0,0.0,0.0,105.176,815.0,10.0,5.0,10.0,0.0,0.0,105.561,821.0,20.0,10.0,12.0,0.0,0.0,106.0,16.0,17.0,10.0,18.0,0.0,0.0,107.16499999999999,154.0,14.0,8.0,16.0,0.0,0.0,107.905,828.0,18.0,11.0,17.0,0.0,0.0,107.36099999999999,807.0,8.0,5.0,13.0,0.0,0.0,106.34100000000001,13.0,9.0,3.0,15.0,0.0,0.0,104.495,155.0,22.0,11.0,20.0,0.0,0.0,107.977,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.822,19.0,0.0
12,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.17,3.0,2.0,1.0,13.0,0.0,0.0,104.65,822.0,6.0,3.0,2.0,0.0,0.0,104.35300000000001,18.0,7.0,6.0,3.0,0.0,0.0,105.012,826.0,15.0,7.0,9.0,0.0,0.0,105.553,817.0,3.0,2.0,17.0,0.0,0.0,126.435,4.0,5.0,4.0,4.0,0.0,0.0,104.60499999999999,8.0,11.0,4.0,8.0,0.0,0.0,105.50200000000001,818.0,13.0,7.0,7.0,0.0,0.0,105.061,20.0,4.0,2.0,6.0,0.0,0.0,105.493,825.0,12.0,6.0,5.0,0.0,0.0,105.705,815.0,10.0,5.0,10.0,0.0,0.0,105.661,821.0,20.0,10.0,11.0,0.0,0.0,105.733,16.0,17.0,10.0,18.0,1.0,0.0,111.13,154.0,14.0,8.0,15.0,0.0,0.0,106.39500000000001,828.0,18.0,11.0,16.0,0.0,0.0,106.92,807.0,8.0,5.0,12.0,0.0,0.0,105.931,13.0,9.0,3.0,14.0,0.0,0.0,104.42099999999999,155.0,22.0,11.0,20.0,0.0,0.0,108.199,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.931,19.0,0.0
13,71.0,1.0,1.0,1.0,1.0,0.0,0.0,104.011,3.0,2.0,1.0,12.0,0.0,0.0,105.202,822.0,6.0,3.0,2.0,0.0,0.0,104.46000000000001,18.0,7.0,6.0,3.0,0.0,0.0,104.792,826.0,15.0,7.0,9.0,0.0,0.0,105.63300000000001,817.0,3.0,2.0,17.0,0.0,0.0,105.59899999999999,4.0,5.0,4.0,4.0,0.0,0.0,104.745,8.0,11.0,4.0,8.0,0.0,0.0,105.727,818.0,13.0,7.0,7.0,0.0,0.0,105.69200000000001,20.0,4.0,2.0,6.0,0.0,0.0,105.125,825.0,12.0,6.0,5.0,0.0,0.0,104.975,815.0,10.0,5.0,10.0,0.0,0.0,105.89699999999999,821.0,20.0,10.0,11.0,0.0,0.0,106.63300000000001,16.0,17.0,10.0,20.0,0.0,0.0,128.122,154.0,14.0,8.0,15.0,0.0,0.0,106.384,828.0,18.0,11.0,16.0,0.0,0.0,107.042,807.0,8.0,5.0,13.0,0.0,0.0,107.299,13.0,9.0,3.0,14.0,0.0,0.0,105.12100000000001,155.0,22.0,11.0,19.0,0.0,0.0,108.37700000000001,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.72399999999999,18.0,0.0
14,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.951,3.0,2.0,1.0,12.0,0.0,0.0,104.89,822.0,6.0,3.0,2.0,0.0,0.0,104.05,18.0,7.0,6.0,3.0,0.0,0.0,104.649,826.0,15.0,7.0,9.0,0.0,0.0,105.44800000000001,817.0,3.0,2.0,16.0,0.0,0.0,104.622,4.0,5.0,4.0,4.0,0.0,0.0,104.729,8.0,11.0,4.0,8.0,0.0,0.0,105.41499999999999,818.0,13.0,7.0,7.0,0.0,0.0,105.399,20.0,4.0,2.0,6.0,0.0,0.0,105.11,825.0,12.0,6.0,5.0,0.0,0.0,105.11099999999999,815.0,10.0,5.0,10.0,0.0,0.0,105.679,821.0,20.0,10.0,11.0,0.0,0.0,106.62899999999999,16.0,17.0,10.0,20.0,0.0,0.0,105.362,154.0,14.0,8.0,15.0,0.0,0.0,106.15100000000001,828.0,18.0,11.0,17.0,0.0,0.0,107.916,807.0,8.0,5.0,14.0,0.0,0.0,106.98400000000001,13.0,9.0,3.0,13.0,0.0,0.0,104.652,155.0,22.0,11.0,19.0,0.0,0.0,107.965,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.684,18.0,0.0
15,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.74199999999999,3.0,2.0,1.0,11.0,0.0,0.0,104.163,822.0,6.0,3.0,2.0,0.0,0.0,104.247,18.0,7.0,6.0,3.0,0.0,0.0,104.919,826.0,15.0,7.0,9.0,0.0,0.0,105.301,817.0,3.0,2.0,16.0,0.0,0.0,104.61699999999999,4.0,5.0,4.0,4.0,0.0,0.0,104.649,8.0,11.0,4.0,8.0,0.0,0.0,105.202,818.0,13.0,7.0,7.0,0.0,0.0,105.187,20.0,4.0,2.0,6.0,0.0,0.0,105.381,825.0,12.0,6.0,5.0,0.0,0.0,104.737,815.0,10.0,5.0,10.0,0.0,0.0,105.436,821.0,20.0,10.0,13.0,0.0,0.0,107.625,16.0,17.0,10.0,20.0,0.0,0.0,105.464,154.0,14.0,8.0,15.0,0.0,0.0,105.886,828.0,18.0,11.0,17.0,0.0,0.0,106.869,807.0,8.0,5.0,14.0,0.0,0.0,106.518,13.0,9.0,3.0,12.0,0.0,0.0,104.964,155.0,22.0,11.0,19.0,0.0,0.0,108.081,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,108.477,18.0,0.0
16,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.751,3.0,2.0,1.0,11.0,0.0,0.0,104.037,822.0,6.0,3.0,2.0,0.0,0.0,103.94,18.0,7.0,6.0,3.0,0.0,0.0,104.644,826.0,15.0,7.0,9.0,0.0,0.0,105.16,817.0,3.0,2.0,16.0,0.0,0.0,104.694,4.0,5.0,4.0,4.0,0.0,0.0,104.561,8.0,11.0,4.0,8.0,0.0,0.0,105.023,818.0,13.0,7.0,7.0,0.0,0.0,104.86500000000001,20.0,4.0,2.0,6.0,0.0,0.0,105.32900000000001,825.0,12.0,6.0,5.0,0.0,0.0,104.40899999999999,815.0,10.0,5.0,10.0,0.0,0.0,105.281,821.0,20.0,10.0,13.0,0.0,0.0,105.58,16.0,17.0,10.0,20.0,0.0,0.0,105.559,154.0,14.0,8.0,15.0,0.0,0.0,105.78399999999999,828.0,18.0,11.0,17.0,0.0,0.0,106.327,807.0,8.0,5.0,14.0,0.0,0.0,105.61099999999999,13.0,9.0,3.0,12.0,0.0,0.0,104.074,155.0,22.0,11.0,19.0,0.0,0.0,107.607,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.268,18.0,0.0
17,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.577,3.0,2.0,1.0,11.0,0.0,0.0,104.181,822.0,6.0,3.0,2.0,0.0,0.0,104.303,18.0,7.0,6.0,3.0,0.0,0.0,104.443,826.0,15.0,7.0,9.0,0.0,0.0,105.945,817.0,3.0,2.0,16.0,0.0,0.0,104.699,4.0,5.0,4.0,4.0,0.0,0.0,104.697,8.0,11.0,4.0,8.0,0.0,0.0,105.319,818.0,13.0,7.0,7.0,0.0,0.0,104.60300000000001,20.0,4.0,2.0,6.0,0.0,0.0,105.069,825.0,12.0,6.0,5.0,0.0,0.0,104.286,815.0,10.0,5.0,10.0,0.0,0.0,105.256,821.0,20.0,10.0,13.0,0.0,0.0,105.828,16.0,17.0,10.0,20.0,0.0,0.0,105.57900000000001,154.0,14.0,8.0,15.0,0.0,0.0,105.851,828.0,18.0,11.0,17.0,0.0,0.0,106.658,807.0,8.0,5.0,14.0,0.0,0.0,105.80799999999999,13.0,9.0,3.0,12.0,0.0,0.0,103.926,155.0,22.0,11.0,19.0,0.0,0.0,107.407,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.937,18.0,0.0
18,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.768,3.0,2.0,1.0,11.0,0.0,0.0,104.237,822.0,6.0,3.0,2.0,0.0,0.0,104.65100000000001,18.0,7.0,6.0,3.0,0.0,0.0,104.49600000000001,826.0,15.0,7.0,9.0,0.0,0.0,105.206,817.0,3.0,2.0,15.0,0.0,0.0,104.935,4.0,5.0,4.0,4.0,0.0,0.0,104.744,8.0,11.0,4.0,8.0,0.0,0.0,104.85499999999999,818.0,13.0,7.0,7.0,0.0,0.0,104.814,20.0,4.0,2.0,6.0,0.0,0.0,104.71000000000001,825.0,12.0,6.0,5.0,0.0,0.0,104.114,815.0,10.0,5.0,10.0,0.0,0.0,105.416,821.0,20.0,10.0,13.0,0.0,0.0,105.322,16.0,17.0,10.0,20.0,0.0,0.0,106.971,154.0,14.0,8.0,16.0,0.0,0.0,106.82300000000001,828.0,18.0,11.0,17.0,0.0,0.0,106.62899999999999,807.0,8.0,5.0,14.0,0.0,0.0,105.473,13.0,9.0,3.0,12.0,0.0,0.0,103.92099999999999,155.0,22.0,11.0,19.0,0.0,0.0,107.65899999999999,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.828,18.0,0.0
19,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.72399999999999,3.0,2.0,1.0,11.0,0.0,0.0,104.691,822.0,6.0,3.0,2.0,0.0,0.0,104.209,18.0,7.0,6.0,3.0,0.0,0.0,104.455,826.0,15.0,7.0,9.0,0.0,0.0,105.271,817.0,3.0,2.0,15.0,0.0,0.0,104.069,4.0,5.0,4.0,4.0,0.0,0.0,104.426,8.0,11.0,4.0,8.0,0.0,0.0,104.62899999999999,818.0,13.0,7.0,7.0,0.0,0.0,104.756,20.0,4.0,2.0,6.0,0.0,0.0,104.575,825.0,12.0,6.0,5.0,0.0,0.0,104.04599999999999,815.0,10.0,5.0,10.0,0.0,0.0,105.48400000000001,821.0,20.0,10.0,13.0,0.0,0.0,105.205,16.0,17.0,10.0,19.0,0.0,0.0,105.95,154.0,14.0,8.0,16.0,0.0,0.0,106.102,828.0,18.0,11.0,17.0,0.0,0.0,106.25399999999999,807.0,8.0,5.0,14.0,0.0,0.0,105.38499999999999,13.0,9.0,3.0,12.0,0.0,0.0,104.229,155.0,22.0,11.0,20.0,0.0,0.0,109.297,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.138,18.0,0.0
20,71.0,1.0,1.0,1.0,1.0,0.0,0.0,103.407,3.0,2.0,1.0,9.0,0.0,0.0,103.828,822.0,6.0,3.0,2.0,0.0,0.0,104.544,18.0,7.0,6.0,3.0,0.0,0.0,104.559,826.0,15.0,7.0,12.0,1.0,0.0,110.003,817.0,3.0,2.0,15.0,0.0,0.0,104.42699999999999,4.0,5.0,4.0,4.0,0.0,0.0,104.23599999999999,8.0,11.0,4.0,8.0,0.0,0.0,104.624,818.0,13.0,7.0,7.0,0.0,0.0,104.858,20.0,4.0,2.0,6.0,0.0,0.0,104.58,825.0,12.0,6.0,5.0,0.0,0.0,103.92699999999999,815.0,10.0,5.0,10.0,0.0,0.0,106.533,821.0,20.0,10.0,13.0,0.0,0.0,105.35,16.0,17.0,10.0,19.0,0.0,0.0,105.44200000000001,154.0,14.0,8.0,16.0,1.0,0.0,110.125,828.0,18.0,11.0,17.0,0.0,0.0,106.36500000000001,807.0,8.0,5.0,14.0,0.0,0.0,105.11,13.0,9.0,3.0,11.0,0.0,0.0,105.47399999999999,155.0,22.0,11.0,20.0,0.0,0.0,107.827,820.0,21.0,9.0,21.0,0.0,22.0,0.0,8.0,813.0,19.0,0.0,107.08,18.0,0.0
